assetID,timestamp,dataItemID,value
Band_Saw_1,2012555,Kalman_Machine_Angle_Roll,14.77247906
Band_Saw_1,3019348,Kalman_Machine_Angle_Roll,22.64506149
Band_Saw_1,4026150,Kalman_Machine_Angle_Roll,27.53867531
Band_Saw_1,5032964,Kalman_Machine_Angle_Roll,30.85540771
Band_Saw_1,6039779,Kalman_Machine_Angle_Roll,33.23102188
Band_Saw_1,7046592,Kalman_Machine_Angle_Roll,33.52739334
Band_Saw_1,8053412,Kalman_Machine_Angle_Roll,33.31191635
Band_Saw_1,9060236,Kalman_Machine_Angle_Roll,33.86262512
Band_Saw_1,10067075,Kalman_Machine_Angle_Roll,33.37483215
Band_Saw_1,11073985,Kalman_Machine_Angle_Roll,32.69252014
Band_Saw_1,12080898,Kalman_Machine_Angle_Roll,32.15916061
Band_Saw_1,13087800,Kalman_Machine_Angle_Roll,32.1520195
Band_Saw_1,14094719,Kalman_Machine_Angle_Roll,31.99575806
Band_Saw_1,15101637,Kalman_Machine_Angle_Roll,31.94828606
Band_Saw_1,16108539,Kalman_Machine_Angle_Roll,32.57449341
Band_Saw_1,17115460,Kalman_Machine_Angle_Roll,33.44001389
Band_Saw_1,18122403,Kalman_Machine_Angle_Roll,33.30863571
Band_Saw_1,19129341,Kalman_Machine_Angle_Roll,34.68110275
Band_Saw_1,20136266,Kalman_Machine_Angle_Roll,34.96619797
Band_Saw_1,21143220,Kalman_Machine_Angle_Roll,34.96095657
Band_Saw_1,22150153,Kalman_Machine_Angle_Roll,35.49412537
Band_Saw_1,23157094,Kalman_Machine_Angle_Roll,35.61810684
Band_Saw_1,24164049,Kalman_Machine_Angle_Roll,35.48247147
Band_Saw_1,25171005,Kalman_Machine_Angle_Roll,35.40211868
Band_Saw_1,26177947,Kalman_Machine_Angle_Roll,35.47431946
Band_Saw_1,27184892,Kalman_Machine_Angle_Roll,35.57394409
Band_Saw_1,28191781,Kalman_Machine_Angle_Roll,36.47389984
Band_Saw_1,29198717,Kalman_Machine_Angle_Roll,36.44155884
Band_Saw_1,30205669,Kalman_Machine_Angle_Roll,36.41805649
Band_Saw_1,31212620,Kalman_Machine_Angle_Roll,36.35359955
Band_Saw_1,32219572,Kalman_Machine_Angle_Roll,36.22298813
Band_Saw_1,33226530,Kalman_Machine_Angle_Roll,36.25569534
Band_Saw_1,34233488,Kalman_Machine_Angle_Roll,36.07813263
Band_Saw_1,35240388,Kalman_Machine_Angle_Roll,34.68822479
Band_Saw_1,36247344,Kalman_Machine_Angle_Roll,35.15304184
Band_Saw_1,37254188,Kalman_Machine_Angle_Roll,34.46217346
Band_Saw_1,38261079,Kalman_Machine_Angle_Roll,35.09784698
Band_Saw_1,39267926,Kalman_Machine_Angle_Roll,33.88683319
Band_Saw_1,40274838,Kalman_Machine_Angle_Roll,34.13619995
Band_Saw_1,41281782,Kalman_Machine_Angle_Roll,34.25106812
Band_Saw_1,42288752,Kalman_Machine_Angle_Roll,34.10892868
Band_Saw_1,43295715,Kalman_Machine_Angle_Roll,34.05083466
Band_Saw_1,44302653,Kalman_Machine_Angle_Roll,34.06838608
Band_Saw_1,45309613,Kalman_Machine_Angle_Roll,34.42054749
Band_Saw_1,46316580,Kalman_Machine_Angle_Roll,34.79748535
Band_Saw_1,47323543,Kalman_Machine_Angle_Roll,34.91534424
Band_Saw_1,48330509,Kalman_Machine_Angle_Roll,35.08408737
Band_Saw_1,49337474,Kalman_Machine_Angle_Roll,35.28824234
Band_Saw_1,50344444,Kalman_Machine_Angle_Roll,35.22377014
Band_Saw_1,51351422,Kalman_Machine_Angle_Roll,34.99351883
Band_Saw_1,52358402,Kalman_Machine_Angle_Roll,33.50593948
Band_Saw_1,53365291,Kalman_Machine_Angle_Roll,34.07515717
Band_Saw_1,54372258,Kalman_Machine_Angle_Roll,33.8508873
Band_Saw_1,55379188,Kalman_Machine_Angle_Roll,32.77330399
Band_Saw_1,56386162,Kalman_Machine_Angle_Roll,31.36271858
Band_Saw_1,57393074,Kalman_Machine_Angle_Roll,31.39068794
Band_Saw_1,58400041,Kalman_Machine_Angle_Roll,30.19735527
Band_Saw_1,59406952,Kalman_Machine_Angle_Roll,30.09101868
Band_Saw_1,60413853,Kalman_Machine_Angle_Roll,30.57572365
Band_Saw_1,61420738,Kalman_Machine_Angle_Roll,30.35634995
Band_Saw_1,62427699,Kalman_Machine_Angle_Roll,30.4296093
Band_Saw_1,63434630,Kalman_Machine_Angle_Roll,29.94916534
Band_Saw_1,64441557,Kalman_Machine_Angle_Roll,29.13559532
Band_Saw_1,65448419,Kalman_Machine_Angle_Roll,28.69347572
Band_Saw_1,66455315,Kalman_Machine_Angle_Roll,27.33745956
Band_Saw_1,67462214,Kalman_Machine_Angle_Roll,26.76991272
Band_Saw_1,68469087,Kalman_Machine_Angle_Roll,26.35376549
Band_Saw_1,69475948,Kalman_Machine_Angle_Roll,25.9500885
Band_Saw_1,70482805,Kalman_Machine_Angle_Roll,25.56091309
Band_Saw_1,71489659,Kalman_Machine_Angle_Roll,25.18325424
Band_Saw_1,72496511,Kalman_Machine_Angle_Roll,24.81432152
Band_Saw_1,73503379,Kalman_Machine_Angle_Roll,24.45503044
Band_Saw_1,74510233,Kalman_Machine_Angle_Roll,24.10074425
Band_Saw_1,75517098,Kalman_Machine_Angle_Roll,23.75580406
Band_Saw_1,76523982,Kalman_Machine_Angle_Roll,23.41778564
Band_Saw_1,77530840,Kalman_Machine_Angle_Roll,23.08679962
Band_Saw_1,78537703,Kalman_Machine_Angle_Roll,22.76597977
Band_Saw_1,79544576,Kalman_Machine_Angle_Roll,22.45075226
Band_Saw_1,80551440,Kalman_Machine_Angle_Roll,22.14236832
Band_Saw_1,81558300,Kalman_Machine_Angle_Roll,21.83998299
Band_Saw_1,82565181,Kalman_Machine_Angle_Roll,21.54435921
Band_Saw_1,83572048,Kalman_Machine_Angle_Roll,21.28095818
Band_Saw_1,84578911,Kalman_Machine_Angle_Roll,20.91249657
Band_Saw_1,85585792,Kalman_Machine_Angle_Roll,20.655159
Band_Saw_1,86592665,Kalman_Machine_Angle_Roll,20.41783714
Band_Saw_1,87599539,Kalman_Machine_Angle_Roll,20.07470131
Band_Saw_1,88606401,Kalman_Machine_Angle_Roll,19.88432312
Band_Saw_1,89613279,Kalman_Machine_Angle_Roll,19.60066795
Band_Saw_1,90620143,Kalman_Machine_Angle_Roll,19.29922295
Band_Saw_1,91627018,Kalman_Machine_Angle_Roll,19.12752151
Band_Saw_1,92633892,Kalman_Machine_Angle_Roll,18.8278141
Band_Saw_1,93640766,Kalman_Machine_Angle_Roll,18.60419083
Band_Saw_1,94647640,Kalman_Machine_Angle_Roll,18.40216255
Band_Saw_1,95654510,Kalman_Machine_Angle_Roll,18.10559273
Band_Saw_1,96661375,Kalman_Machine_Angle_Roll,17.9330349
