assetID,timestamp,dataItemID,value
Band_Saw_1,87599539,Kalman_Machine_Acceleration_Z,1.009033203
Band_Saw_1,88606401,Kalman_Machine_Acceleration_Z,1.100341797
Band_Saw_1,89613279,Kalman_Machine_Acceleration_Z,1.056640625
Band_Saw_1,90620143,Kalman_Machine_Acceleration_Z,1.038330078
Band_Saw_1,91627018,Kalman_Machine_Acceleration_Z,1.108398438
Band_Saw_1,92633892,Kalman_Machine_Acceleration_Z,1.021972656
Band_Saw_1,93640766,Kalman_Machine_Acceleration_Z,1.115966797
Band_Saw_1,94647640,Kalman_Machine_Acceleration_Z,1.185058594
Band_Saw_1,95654510,Kalman_Machine_Acceleration_Z,1.008544922
Band_Saw_1,96661375,Kalman_Machine_Acceleration_Z,1.113525391
Band_Saw_1,97668248,Kalman_Machine_Acceleration_Z,1.006591797
Band_Saw_1,98675108,Kalman_Machine_Acceleration_Z,1.005615234
Band_Saw_1,99681981,Kalman_Machine_Acceleration_Z,1.089111328
Band_Saw_1,100688848,Kalman_Machine_Acceleration_Z,1.060791016
Band_Saw_1,101695776,Kalman_Machine_Acceleration_Z,1.078857422
Band_Saw_1,102702724,Kalman_Machine_Acceleration_Z,1.097412109
Band_Saw_1,103709673,Kalman_Machine_Acceleration_Z,1.017822266
Band_Saw_1,104716613,Kalman_Machine_Acceleration_Z,0.968994141
Band_Saw_1,105723556,Kalman_Machine_Acceleration_Z,1.066894531
Band_Saw_1,106730491,Kalman_Machine_Acceleration_Z,1.047607422
Band_Saw_1,107737430,Kalman_Machine_Acceleration_Z,1.106201172
Band_Saw_1,108744381,Kalman_Machine_Acceleration_Z,1.150390625
Band_Saw_1,109751331,Kalman_Machine_Acceleration_Z,1.006347656
Band_Saw_1,110758287,Kalman_Machine_Acceleration_Z,0.968505859
Band_Saw_1,111765235,Kalman_Machine_Acceleration_Z,1.051269531
Band_Saw_1,112772187,Kalman_Machine_Acceleration_Z,1.098876953
Band_Saw_1,113779125,Kalman_Machine_Acceleration_Z,1.071533203
Band_Saw_1,114786074,Kalman_Machine_Acceleration_Z,1.056884766
Band_Saw_1,115793017,Kalman_Machine_Acceleration_Z,1.067382813
Band_Saw_1,116799972,Kalman_Machine_Acceleration_Z,1.068603516
Band_Saw_1,117806919,Kalman_Machine_Acceleration_Z,1.071533203
Band_Saw_1,118813864,Kalman_Machine_Acceleration_Z,1.070068359
Band_Saw_1,119820806,Kalman_Machine_Acceleration_Z,1.071533203
Band_Saw_1,120827744,Kalman_Machine_Acceleration_Z,1.069091797
Band_Saw_1,121834729,Kalman_Machine_Acceleration_Z,0.656005859
Band_Saw_1,122841693,Kalman_Machine_Acceleration_Z,0.986083984
Band_Saw_1,123848657,Kalman_Machine_Acceleration_Z,1.100097656
Band_Saw_1,124855614,Kalman_Machine_Acceleration_Z,1.356445313
Band_Saw_1,125862591,Kalman_Machine_Acceleration_Z,1.146728516
Band_Saw_1,126869541,Kalman_Machine_Acceleration_Z,1.034912109
Band_Saw_1,127876603,Kalman_Machine_Acceleration_Z,1.022949219
Band_Saw_1,128883610,Kalman_Machine_Acceleration_Z,0.873291016
Band_Saw_1,129890675,Kalman_Machine_Acceleration_Z,0.360107422
Band_Saw_1,130897684,Kalman_Machine_Acceleration_Z,0.038574219
Band_Saw_1,131904669,Kalman_Machine_Acceleration_Z,0.038085938
Band_Saw_1,132911662,Kalman_Machine_Acceleration_Z,0.041259766
Band_Saw_1,133918679,Kalman_Machine_Acceleration_Z,0.038574219
Band_Saw_1,134925697,Kalman_Machine_Acceleration_Z,0.035644531
Band_Saw_1,135932699,Kalman_Machine_Acceleration_Z,0.03515625
Band_Saw_1,136939712,Kalman_Machine_Acceleration_Z,0.036621094
Band_Saw_1,137946714,Kalman_Machine_Acceleration_Z,0.037109375
Band_Saw_1,138953711,Kalman_Machine_Acceleration_Z,0.034423828
Band_Saw_1,139960711,Kalman_Machine_Acceleration_Z,0.034667969
Band_Saw_1,140967714,Kalman_Machine_Acceleration_Z,0.035644531
Band_Saw_1,141974712,Kalman_Machine_Acceleration_Z,0.032226563
Band_Saw_1,142981719,Kalman_Machine_Acceleration_Z,0.032470703
Band_Saw_1,143988719,Kalman_Machine_Acceleration_Z,0.031005859
Band_Saw_1,144995737,Kalman_Machine_Acceleration_Z,0.029296875
Band_Saw_1,146002750,Kalman_Machine_Acceleration_Z,0.026367188
