Roll Angle, Pitch Angle, AccX, AccY, AccZ, Timer
-1.34,-0.87,0.01,-0.02,0.89,11481885
-1.34,-0.87,0.01,-0.02,0.89,11485838
-1.34,-0.87,0.01,-0.02,0.89,11489783
-1.34,-0.87,0.01,-0.02,0.89,11493739
-1.34,-0.87,0.01,-0.02,0.89,11497692
-1.34,-0.87,0.01,-0.02,0.89,11501646
-1.34,-0.87,0.01,-0.02,0.89,11505607
-1.34,-0.87,0.01,-0.02,0.89,11509562
-1.34,-0.87,0.01,-0.02,0.89,11513514
-1.34,-0.87,0.01,-0.02,0.89,11517464
-1.34,-0.87,0.01,-0.02,0.89,11521415
-1.34,-0.86,0.01,-0.02,0.89,11525376
-1.34,-0.86,0.01,-0.02,0.89,11529323
-1.34,-0.86,0.01,-0.02,0.89,11533283
-1.34,-0.86,0.01,-0.02,0.89,11537232
-1.34,-0.86,0.01,-0.02,0.89,11541182
-1.34,-0.86,0.01,-0.02,0.89,11545137
-1.34,-0.86,0.01,-0.02,0.90,11549078
-1.34,-0.86,0.01,-0.02,0.89,11553038
-1.34,-0.86,0.01,-0.02,0.89,11556981
-1.34,-0.86,0.01,-0.02,0.89,11560937
-1.34,-0.86,0.01,-0.02,0.89,11564896
-1.34,-0.86,0.01,-0.02,0.89,11568839
-1.34,-0.86,0.01,-0.02,0.89,11572797
-1.34,-0.86,0.01,-0.02,0.89,11576736
-1.34,-0.86,0.01,-0.02,0.89,11580684
-1.34,-0.86,0.01,-0.02,0.89,11584640
-1.34,-0.86,0.01,-0.02,0.89,11588587
-1.34,-0.86,0.01,-0.02,0.89,11592541
-1.34,-0.86,0.01,-0.02,0.89,11596486
-1.34,-0.86,0.01,-0.02,0.89,11600437
-1.34,-0.86,0.01,-0.02,0.89,11604391
-1.34,-0.86,0.01,-0.02,0.89,11608344
-1.34,-0.86,0.01,-0.02,0.89,11612312
-1.35,-0.86,0.01,-0.02,0.89,11616265
-1.35,-0.86,0.01,-0.02,0.89,11620226
-1.35,-0.86,0.01,-0.02,0.89,11624174
-1.35,-0.86,0.01,-0.02,0.89,11628124
-1.34,-0.86,0.01,-0.02,0.89,11632082
-1.34,-0.86,0.01,-0.02,0.89,11636034
-1.34,-0.86,0.01,-0.02,0.89,11639997
-1.34,-0.86,0.01,-0.02,0.89,11643942
-1.34,-0.86,0.01,-0.02,0.89,11647897
-1.34,-0.86,0.01,-0.02,0.89,11651855
-1.34,-0.86,0.01,-0.02,0.89,11655799
-1.34,-0.86,0.01,-0.02,0.89,11659757
-1.34,-0.86,0.01,-0.02,0.89,11663707
-1.34,-0.86,0.01,-0.02,0.89,11667657
-1.34,-0.86,0.01,-0.02,0.89,11671612
-1.34,-0.86,0.01,-0.02,0.89,11675562
-1.34,-0.86,0.01,-0.02,0.89,11679519
-1.34,-0.86,0.01,-0.02,0.89,11683465
-1.34,-0.86,0.02,-0.02,0.89,11687414
-1.34,-0.86,0.01,-0.02,0.89,11691381
-1.34,-0.86,0.01,-0.02,0.89,11695327
-1.34,-0.86,0.01,-0.02,0.89,11699289
-1.34,-0.86,0.01,-0.02,0.89,11703239
-1.34,-0.86,0.01,-0.02,0.89,11707186
-1.34,-0.86,0.01,-0.02,0.89,11711141
-1.34,-0.86,0.01,-0.02,0.89,11715092
-1.34,-0.86,0.01,-0.02,0.89,11719044
-1.34,-0.86,0.01,-0.02,0.89,11722990
-1.34,-0.86,0.01,-0.02,0.89,11726944
-1.34,-0.86,0.01,-0.02,0.89,11730898
-1.34,-0.86,0.01,-0.02,0.89,11734843
-1.34,-0.86,0.01,-0.02,0.89,11738802
-1.34,-0.86,0.01,-0.02,0.89,11742749
-1.34,-0.86,0.01,-0.02,0.89,11746707
-1.34,-0.86,0.01,-0.02,0.89,11750656
-1.34,-0.86,0.01,-0.02,0.89,11754607
-1.34,-0.86,0.01,-0.02,0.89,11758563
-1.34,-0.86,0.01,-0.02,0.89,11762512
-1.34,-0.86,0.01,-0.02,0.89,11766470
-1.34,-0.86,0.01,-0.02,0.89,11770419
-1.34,-0.86,0.01,-0.02,0.89,11774372
-1.34,-0.86,0.01,-0.02,0.89,11778335
-1.34,-0.86,0.01,-0.02,0.89,11782284
-1.34,-0.86,0.01,-0.02,0.89,11786240
-1.34,-0.86,0.01,-0.02,0.89,11790187
-1.34,-0.86,0.01,-0.02,0.89,11794133
-1.34,-0.86,0.01,-0.02,0.89,11798090
-1.34,-0.86,0.01,-0.02,0.89,11802044
-1.34,-0.86,0.01,-0.02,0.89,11806002
-1.34,-0.86,0.01,-0.02,0.89,11809949
-1.34,-0.86,0.01,-0.02,0.89,11813907
-1.34,-0.86,0.01,-0.02,0.89,11817865
-1.34,-0.86,0.01,-0.02,0.89,11821806
-1.34,-0.86,0.01,-0.02,0.89,11825766
-1.34,-0.86,0.01,-0.02,0.89,11829715
-1.34,-0.86,0.01,-0.02,0.89,11833670
-1.34,-0.86,0.01,-0.02,0.89,11837631
-1.34,-0.86,0.01,-0.02,0.89,11841577
-1.34,-0.86,0.01,-0.02,0.89,11845536
-1.34,-0.86,0.01,-0.02,0.89,11849480
-1.34,-0.86,0.01,-0.02,0.89,11853431
-1.34,-0.86,0.01,-0.02,0.89,11857383
-1.34,-0.86,0.01,-0.02,0.89,11861333
-1.34,-0.86,0.01,-0.02,0.89,11865295
-1.34,-0.86,0.01,-0.02,0.89,11869242
-1.34,-0.86,0.01,-0.02,0.89,11873207
-1.34,-0.86,0.01,-0.02,0.89,11877159
-1.34,-0.86,0.01,-0.02,0.89,11881109
-1.35,-0.86,0.01,-0.02,0.89,11885071
-1.35,-0.86,0.01,-0.02,0.89,11889024
-1.35,-0.86,0.01,-0.02,0.89,11892978
-1.35,-0.86,0.01,-0.02,0.89,11896921
-1.35,-0.86,0.01,-0.02,0.89,11900874
-1.35,-0.86,0.01,-0.02,0.89,11904829
-1.35,-0.86,0.01,-0.02,0.89,11908776
-1.35,-0.86,0.01,-0.02,0.89,11912735
-1.35,-0.86,0.01,-0.02,0.89,11916682
-1.35,-0.86,0.01,-0.02,0.89,11920637
-1.35,-0.86,0.01,-0.02,0.89,11924593
-1.35,-0.86,0.02,-0.02,0.89,11928539
-1.35,-0.86,0.02,-0.02,0.89,11932499
-1.35,-0.86,0.01,-0.02,0.89,11936441
-1.35,-0.86,0.01,-0.02,0.89,11940392
-1.35,-0.86,0.01,-0.02,0.89,11944355
-1.35,-0.86,0.01,-0.02,0.89,11948300
-1.35,-0.86,0.01,-0.02,0.89,11952256
-1.35,-0.86,0.01,-0.02,0.89,11956208
-1.35,-0.86,0.01,-0.02,0.89,11960163
-1.35,-0.86,0.01,-0.02,0.89,11964121
-1.35,-0.86,0.01,-0.02,0.89,11968067
-1.35,-0.86,0.01,-0.02,0.89,11972027
-1.35,-0.86,0.01,-0.02,0.89,11975977
-1.35,-0.86,0.01,-0.02,0.89,11979930
-1.35,-0.86,0.01,-0.02,0.89,11983883
-1.35,-0.86,0.01,-0.02,0.89,11987827
-1.35,-0.87,0.01,-0.02,0.89,11991792
-1.35,-0.87,0.01,-0.02,0.89,11995737
-1.35,-0.87,0.01,-0.02,0.89,11999696
-1.35,-0.87,0.01,-0.02,0.89,12003645
-1.34,-0.87,0.01,-0.02,0.89,12007592
-1.34,-0.87,0.01,-0.02,0.89,12011553
-1.34,-0.87,0.01,-0.02,0.89,12015503
-1.34,-0.87,0.01,-0.02,0.89,12019456
-1.34,-0.87,0.01,-0.02,0.89,12023409
-1.34,-0.87,0.01,-0.02,0.89,12027364
-1.34,-0.87,0.01,-0.02,0.89,12031320
-1.34,-0.87,0.01,-0.02,0.89,12035258
-1.34,-0.87,0.01,-0.02,0.89,12039220
-1.34,-0.87,0.01,-0.02,0.89,12043169
-1.34,-0.87,0.01,-0.02,0.89,12047119
-1.34,-0.87,0.01,-0.02,0.89,12051075
-1.34,-0.87,0.01,-0.02,0.89,12055022
-1.34,-0.87,0.01,-0.02,0.89,12058981
-1.34,-0.87,0.01,-0.02,0.89,12062924
-1.34,-0.87,0.01,-0.02,0.89,12066880
-1.34,-0.87,0.01,-0.02,0.89,12070832
-1.34,-0.87,0.01,-0.02,0.89,12074775
-1.34,-0.87,0.01,-0.02,0.89,12078733
-1.34,-0.87,0.01,-0.02,0.89,12082673
-1.34,-0.87,0.01,-0.02,0.89,12086631
-1.34,-0.87,0.01,-0.02,0.89,12090591
-1.34,-0.87,0.01,-0.02,0.89,12094539
-1.34,-0.87,0.01,-0.02,0.89,12098501
-1.34,-0.87,0.01,-0.02,0.89,12102451
-1.34,-0.87,0.01,-0.02,0.89,12106408
-1.34,-0.87,0.01,-0.02,0.89,12110360
-1.34,-0.87,0.01,-0.02,0.89,12114311
-1.34,-0.87,0.01,-0.02,0.89,12118274
-1.34,-0.87,0.01,-0.02,0.89,12122225
-1.34,-0.87,0.01,-0.02,0.89,12126178
-1.34,-0.87,0.01,-0.02,0.89,12130131
-1.34,-0.87,0.01,-0.02,0.89,12134085
-1.34,-0.87,0.01,-0.02,0.89,12138042
-1.34,-0.87,0.01,-0.02,0.89,12141987
-1.34,-0.87,0.01,-0.02,0.89,12145950
-1.34,-0.87,0.01,-0.02,0.89,12149899
-1.34,-0.87,0.01,-0.02,0.89,12153850
-1.34,-0.87,0.01,-0.02,0.89,12157811
-1.34,-0.87,0.01,-0.02,0.89,12161757
-1.34,-0.87,0.01,-0.02,0.89,12165717
-1.34,-0.87,0.01,-0.02,0.89,12169665
-1.34,-0.87,0.02,-0.02,0.89,12173616
-1.34,-0.87,0.01,-0.02,0.89,12177575
-1.34,-0.87,0.01,-0.02,0.89,12181516
-1.34,-0.87,0.01,-0.02,0.89,12185476
-1.34,-0.87,0.01,-0.02,0.89,12189421
-1.34,-0.87,0.01,-0.02,0.89,12193377
-1.34,-0.87,0.01,-0.02,0.89,12197339
-1.34,-0.87,0.01,-0.02,0.89,12201284
-1.34,-0.87,0.01,-0.02,0.89,12205243
-1.34,-0.87,0.01,-0.02,0.89,12209192
-1.34,-0.87,0.01,-0.02,0.89,12213147
-1.34,-0.87,0.02,-0.02,0.89,12217105
-1.34,-0.87,0.01,-0.02,0.89,12221057
-1.34,-0.87,0.01,-0.02,0.89,12225014
-1.34,-0.87,0.01,-0.02,0.89,12228966
-1.34,-0.87,0.01,-0.02,0.89,12232916
-1.34,-0.87,0.01,-0.02,0.89,12236873
-1.35,-0.87,0.01,-0.02,0.89,12240824
-1.35,-0.87,0.01,-0.02,0.89,12244784
-1.35,-0.87,0.01,-0.02,0.89,12248733
-1.35,-0.87,0.01,-0.02,0.89,12252686
-1.35,-0.87,0.01,-0.02,0.89,12256635
-1.35,-0.87,0.01,-0.02,0.89,12260582
-1.34,-0.87,0.01,-0.02,0.89,12264540
-1.34,-0.87,0.01,-0.02,0.89,12268481
-1.35,-0.87,0.01,-0.02,0.89,12272439
-1.35,-0.87,0.01,-0.02,0.89,12276390
-1.35,-0.87,0.01,-0.02,0.89,12280349
-1.35,-0.87,0.01,-0.02,0.89,12284311
-1.35,-0.87,0.01,-0.02,0.89,12288254
-1.34,-0.87,0.01,-0.02,0.89,12292212
-1.34,-0.87,0.01,-0.02,0.89,12296156
-1.34,-0.87,0.01,-0.02,0.89,12300111
-1.34,-0.87,0.01,-0.02,0.89,12304069
-1.34,-0.87,0.01,-0.02,0.89,12308012
-1.34,-0.87,0.01,-0.02,0.89,12311973
-1.34,-0.87,0.01,-0.02,0.89,12315918
-1.34,-0.87,0.01,-0.02,0.89,12319868
-1.34,-0.87,0.01,-0.02,0.89,12323826
-1.34,-0.87,0.01,-0.02,0.89,12327774
-1.34,-0.87,0.01,-0.02,0.89,12331730
-1.34,-0.87,0.01,-0.02,0.89,12335676
-1.34,-0.87,0.01,-0.02,0.89,12339627
-1.34,-0.87,0.01,-0.02,0.90,12343584
-1.34,-0.87,0.01,-0.02,0.89,12347535
-1.34,-0.87,0.01,-0.02,0.89,12351482
-1.34,-0.87,0.01,-0.02,0.89,12355429
-1.34,-0.87,0.01,-0.02,0.90,12359380
-1.34,-0.87,0.01,-0.02,0.90,12363333
-1.34,-0.87,0.01,-0.02,0.90,12367277
-1.34,-0.87,0.01,-0.02,0.89,12371235
-1.34,-0.87,0.01,-0.02,0.89,12375177
-1.34,-0.87,0.01,-0.02,0.89,12379139
-1.34,-0.87,0.01,-0.02,0.89,12383090
-1.34,-0.87,0.01,-0.02,0.89,12387041
-1.34,-0.87,0.01,-0.02,0.89,12391000
-1.34,-0.87,0.01,-0.02,0.89,12394945
-1.34,-0.87,0.01,-0.02,0.89,12398901
-1.34,-0.87,0.01,-0.02,0.89,12402842
-1.34,-0.87,0.01,-0.02,0.89,12406794
-1.34,-0.87,0.01,-0.02,0.89,12410755
-1.34,-0.87,0.01,-0.02,0.89,12414699
-1.34,-0.87,0.01,-0.02,0.89,12418658
-1.34,-0.87,0.01,-0.02,0.89,12422604
-1.34,-0.87,0.01,-0.02,0.89,12426565
-1.34,-0.87,0.01,-0.02,0.89,12430525
-1.34,-0.87,0.01,-0.02,0.89,12434470
-1.34,-0.87,0.01,-0.02,0.89,12438430
-1.34,-0.87,0.01,-0.02,0.89,12442377
-1.34,-0.87,0.01,-0.02,0.89,12446332
-1.34,-0.87,0.01,-0.02,0.89,12450291
-1.34,-0.87,0.01,-0.02,0.89,12454237
-1.34,-0.87,0.01,-0.02,0.89,12458198
-1.34,-0.87,0.01,-0.02,0.89,12462145
-1.34,-0.87,0.01,-0.02,0.89,12466098
-1.34,-0.87,0.01,-0.02,0.89,12470056
-1.34,-0.87,0.01,-0.02,0.89,12474004
-1.34,-0.87,0.01,-0.02,0.89,12477964
-1.34,-0.87,0.01,-0.02,0.89,12481909
-1.34,-0.87,0.01,-0.02,0.89,12485865
-1.34,-0.87,0.01,-0.02,0.89,12489819
-1.35,-0.87,0.01,-0.02,0.89,12493762
-1.34,-0.87,0.01,-0.02,0.89,12497721
-1.34,-0.87,0.01,-0.02,0.89,12501671
-1.34,-0.87,0.01,-0.02,0.89,12505630
-1.34,-0.87,0.01,-0.02,0.89,12509584
-1.34,-0.87,0.01,-0.02,0.89,12513534
-1.34,-0.87,0.01,-0.02,0.89,12517499
-1.34,-0.87,0.01,-0.02,0.89,12521443
-1.34,-0.87,0.01,-0.02,0.89,12525402
-1.34,-0.87,0.01,-0.02,0.89,12529350
-1.34,-0.87,0.01,-0.02,0.89,12533306
-1.34,-0.87,0.01,-0.02,0.89,12537264
-1.34,-0.87,0.01,-0.02,0.89,12541214
-1.34,-0.87,0.01,-0.02,0.89,12545174
-1.34,-0.87,0.01,-0.02,0.89,12549126
-1.34,-0.87,0.01,-0.02,0.89,12553083
-1.34,-0.87,0.01,-0.02,0.89,12557042
-1.34,-0.87,0.01,-0.02,0.89,12560987
-1.34,-0.87,0.01,-0.02,0.89,12564947
-1.34,-0.87,0.01,-0.02,0.89,12568899
-1.34,-0.87,0.01,-0.02,0.89,12572852
-1.34,-0.87,0.01,-0.02,0.89,12576817
-1.34,-0.87,0.01,-0.02,0.89,12580763
-1.34,-0.87,0.01,-0.02,0.89,12584723
-1.34,-0.87,0.01,-0.02,0.89,12588668
-1.34,-0.87,0.01,-0.02,0.89,12592624
-1.34,-0.87,0.01,-0.02,0.89,12596578
-1.34,-0.87,0.01,-0.02,0.89,12600524
-1.34,-0.87,0.01,-0.02,0.89,12604481
-1.34,-0.87,0.01,-0.02,0.89,12608426
-1.34,-0.87,0.01,-0.02,0.89,12612380
-1.34,-0.87,0.01,-0.02,0.89,12616341
-1.34,-0.87,0.01,-0.02,0.89,12620292
-1.34,-0.87,0.01,-0.02,0.89,12624248
-1.34,-0.87,0.01,-0.02,0.89,12628193
-1.34,-0.87,0.01,-0.02,0.89,12632156
-1.34,-0.87,0.01,-0.02,0.89,12636110
-1.34,-0.87,0.01,-0.02,0.89,12640058
-1.34,-0.87,0.01,-0.02,0.89,12644020
-1.34,-0.87,0.01,-0.02,0.89,12647966
-1.34,-0.87,0.01,-0.02,0.89,12651930
-1.34,-0.87,0.01,-0.02,0.89,12655878
-1.35,-0.87,0.01,-0.02,0.89,12659828
-1.35,-0.87,0.01,-0.02,0.89,12663787
-1.35,-0.87,0.01,-0.02,0.89,12667741
-1.35,-0.87,0.01,-0.02,0.89,12671698
-1.35,-0.87,0.01,-0.02,0.89,12675648
-1.35,-0.87,0.01,-0.02,0.89,12679596
-1.35,-0.86,0.01,-0.02,0.89,12683555
-1.35,-0.86,0.01,-0.02,0.89,12687504
-1.35,-0.86,0.01,-0.02,0.89,12691462
-1.35,-0.86,0.01,-0.02,0.89,12695413
-1.35,-0.86,0.01,-0.02,0.89,12699364
-1.35,-0.86,0.01,-0.02,0.89,12703319
-1.35,-0.86,0.01,-0.02,0.89,12707274
-1.35,-0.86,0.01,-0.02,0.89,12711236
-1.35,-0.86,0.01,-0.02,0.89,12715183
-1.34,-0.86,0.01,-0.02,0.89,12719141
-1.34,-0.86,0.01,-0.02,0.89,12723103
-1.34,-0.86,0.01,-0.02,0.89,12727046
-1.34,-0.86,0.01,-0.02,0.89,12731008
-1.34,-0.86,0.01,-0.02,0.89,12734956
-1.34,-0.86,0.01,-0.02,0.89,12738904
-1.34,-0.86,0.01,-0.02,0.89,12742860
-1.34,-0.86,0.01,-0.02,0.89,12746808
-1.34,-0.87,0.01,-0.02,0.89,12750758
-1.34,-0.87,0.01,-0.02,0.89,12754705
-1.34,-0.87,0.01,-0.02,0.89,12758665
-1.34,-0.87,0.01,-0.02,0.89,12762607
-1.34,-0.87,0.01,-0.02,0.89,12766554
-1.34,-0.87,0.01,-0.02,0.89,12770519
-1.34,-0.87,0.01,-0.02,0.89,12774464
-1.34,-0.87,0.01,-0.02,0.89,12778426
-1.34,-0.86,0.01,-0.02,0.89,12782375
-1.34,-0.86,0.01,-0.02,0.89,12786325
-1.34,-0.86,0.01,-0.02,0.89,12790286
-1.34,-0.86,0.01,-0.02,0.89,12794235
-1.34,-0.86,0.01,-0.02,0.89,12798187
-1.34,-0.86,0.01,-0.02,0.89,12802137
-1.34,-0.86,0.01,-0.02,0.89,12806091
-1.34,-0.86,0.01,-0.02,0.89,12810047
-1.34,-0.86,0.01,-0.02,0.89,12813993
-1.34,-0.86,0.01,-0.02,0.89,12817954
-1.34,-0.86,0.01,-0.02,0.89,12821907
-1.34,-0.86,0.01,-0.02,0.89,12825864
-1.34,-0.86,0.01,-0.02,0.89,12829817
-1.34,-0.86,0.01,-0.02,0.89,12833762
-1.34,-0.86,0.01,-0.02,0.89,12837720
-1.34,-0.86,0.01,-0.02,0.89,12841667
-1.34,-0.86,0.01,-0.02,0.89,12845615
-1.34,-0.86,0.01,-0.02,0.89,12849570
-1.34,-0.86,0.01,-0.02,0.89,12853518
-1.34,-0.86,0.01,-0.02,0.89,12857476
-1.34,-0.86,0.01,-0.02,0.89,12861423
-1.34,-0.86,0.01,-0.02,0.89,12865379
-1.34,-0.86,0.01,-0.02,0.89,12869337
-1.34,-0.86,0.01,-0.02,0.89,12873287
-1.34,-0.86,0.01,-0.02,0.89,12877246
-1.34,-0.86,0.01,-0.02,0.89,12881189
-1.34,-0.86,0.01,-0.02,0.89,12885147
-1.34,-0.86,0.01,-0.02,0.89,12889093
-1.34,-0.86,0.01,-0.02,0.89,12893037
-1.34,-0.86,0.01,-0.02,0.89,12896995
-1.34,-0.86,0.01,-0.02,0.89,12900941
-1.34,-0.86,0.01,-0.02,0.89,12904901
-1.34,-0.86,0.01,-0.02,0.89,12908846
-1.34,-0.86,0.01,-0.02,0.89,12912798
-1.34,-0.86,0.01,-0.02,0.89,12916760
-1.34,-0.86,0.01,-0.02,0.89,12920706
-1.34,-0.86,0.01,-0.02,0.89,12924668
-1.34,-0.86,0.01,-0.02,0.89,12928617
-1.34,-0.86,0.01,-0.02,0.89,12932565
-1.34,-0.86,0.01,-0.02,0.89,12936521
-1.34,-0.86,0.01,-0.02,0.89,12940466
-1.34,-0.86,0.01,-0.02,0.89,12944421
-1.34,-0.86,0.01,-0.02,0.89,12948367
-1.34,-0.86,0.01,-0.02,0.89,12952319
-1.34,-0.86,0.01,-0.02,0.89,12956274
-1.34,-0.86,0.01,-0.02,0.89,12960223
-1.34,-0.86,0.01,-0.02,0.89,12964183
-1.34,-0.86,0.01,-0.02,0.89,12968130
-1.34,-0.86,0.01,-0.02,0.89,12972086
-1.34,-0.86,0.01,-0.02,0.89,12976047
-1.34,-0.86,0.01,-0.02,0.89,12979992
-1.34,-0.86,0.01,-0.02,0.89,12983948
-1.34,-0.86,0.01,-0.02,0.89,12987896
-1.34,-0.86,0.01,-0.02,0.89,12991846
-1.34,-0.86,0.01,-0.02,0.89,12995800
-1.34,-0.86,0.01,-0.02,0.89,12999751
-1.34,-0.86,0.01,-0.02,0.89,13003712
-1.34,-0.86,0.01,-0.02,0.89,13007658
-1.34,-0.86,0.01,-0.02,0.89,13011616
-1.34,-0.86,0.01,-0.02,0.89,13015560
-1.34,-0.86,0.01,-0.02,0.89,13019508
-1.34,-0.86,0.01,-0.02,0.89,13023463
-1.34,-0.86,0.01,-0.02,0.89,13027411
-1.34,-0.86,0.01,-0.02,0.89,13031370
-1.34,-0.86,0.01,-0.02,0.89,13035316
-1.34,-0.86,0.01,-0.02,0.89,13039267
-1.34,-0.86,0.01,-0.02,0.89,13043227
-1.34,-0.86,0.01,-0.02,0.89,13047170
-1.34,-0.86,0.01,-0.02,0.89,13051126
-1.34,-0.86,0.01,-0.02,0.89,13055073
-1.34,-0.86,0.01,-0.02,0.89,13059023
-1.34,-0.86,0.01,-0.02,0.90,13062977
-1.34,-0.86,0.01,-0.02,0.90,13066923
-1.34,-0.86,0.01,-0.02,0.90,13070878
-1.34,-0.86,0.01,-0.02,0.90,13074825
-1.34,-0.86,0.01,-0.02,0.90,13078772
-1.34,-0.86,0.01,-0.02,0.89,13082729
-1.34,-0.86,0.01,-0.02,0.90,13086670
-1.34,-0.86,0.01,-0.02,0.89,13090620
-1.34,-0.85,0.01,-0.02,0.89,13094565
-1.34,-0.85,0.01,-0.02,0.89,13098519
-1.34,-0.85,0.01,-0.02,0.89,13102477
-1.34,-0.85,0.01,-0.02,0.89,13106423
-1.34,-0.85,0.01,-0.02,0.89,13110379
-1.34,-0.85,0.01,-0.02,0.89,13114328
-1.34,-0.85,0.01,-0.02,0.89,13118284
-1.34,-0.85,0.01,-0.02,0.89,13122237
-1.34,-0.85,0.01,-0.02,0.89,13126186
-1.34,-0.85,0.01,-0.02,0.89,13130148
-1.34,-0.85,0.01,-0.02,0.89,13134093
-1.34,-0.85,0.01,-0.02,0.89,13138054
-1.34,-0.85,0.01,-0.02,0.89,13142003
-1.34,-0.85,0.01,-0.02,0.89,13145957
-1.34,-0.85,0.01,-0.02,0.89,13149913
-1.34,-0.85,0.01,-0.02,0.89,13153856
-1.34,-0.85,0.01,-0.02,0.89,13157814
-1.34,-0.85,0.01,-0.02,0.89,13161759
-1.34,-0.85,0.01,-0.02,0.89,13165712
-1.33,-0.85,0.01,-0.02,0.89,13169670
-1.33,-0.85,0.01,-0.02,0.89,13173615
-1.33,-0.85,0.01,-0.02,0.89,13177567
-1.33,-0.85,0.01,-0.02,0.89,13181515
-1.33,-0.85,0.01,-0.02,0.89,13185464
-1.33,-0.85,0.01,-0.02,0.89,13189424
-1.33,-0.85,0.01,-0.02,0.89,13193379
-1.33,-0.85,0.01,-0.02,0.89,13197338
-1.33,-0.85,0.01,-0.02,0.89,13201290
-1.33,-0.85,0.01,-0.02,0.89,13205249
-1.33,-0.85,0.01,-0.02,0.89,13209205
-1.33,-0.85,0.01,-0.02,0.89,13213152
-1.33,-0.85,0.01,-0.02,0.89,13217116
-1.33,-0.85,0.01,-0.02,0.89,13221066
-1.33,-0.85,0.01,-0.02,0.89,13225017
-1.33,-0.85,0.01,-0.02,0.89,13228972
-1.33,-0.85,0.01,-0.02,0.89,13232919
-1.33,-0.86,0.01,-0.02,0.89,13236880
-1.33,-0.86,0.01,-0.02,0.89,13240820
-1.33,-0.86,0.01,-0.02,0.89,13244774
-1.33,-0.86,0.01,-0.02,0.89,13248723
-1.34,-0.85,0.01,-0.02,0.89,13252669
-1.34,-0.85,0.01,-0.02,0.89,13256632
-1.34,-0.85,0.01,-0.02,0.89,13260576
-1.34,-0.85,0.01,-0.02,0.89,13264532
-1.34,-0.85,0.01,-0.02,0.89,13268484
-1.34,-0.85,0.01,-0.02,0.89,13272432
-1.34,-0.85,0.01,-0.02,0.89,13276398
-1.34,-0.85,0.01,-0.02,0.89,13280350
-1.34,-0.85,0.01,-0.02,0.89,13284313
-1.34,-0.85,0.01,-0.02,0.89,13288265
-1.34,-0.85,0.01,-0.02,0.89,13292224
-1.34,-0.85,0.01,-0.02,0.89,13296185
-1.34,-0.85,0.01,-0.02,0.89,13300136
-1.34,-0.85,0.01,-0.02,0.89,13304095
-1.34,-0.85,0.01,-0.02,0.89,13308039
-1.34,-0.85,0.01,-0.02,0.89,13311984
-1.34,-0.85,0.01,-0.02,0.89,13315939
-1.34,-0.85,0.01,-0.02,0.89,13319880
-1.34,-0.85,0.01,-0.02,0.89,13323835
-1.34,-0.85,0.01,-0.02,0.89,13327782
-1.34,-0.85,0.01,-0.02,0.89,13331732
-1.34,-0.85,0.01,-0.02,0.89,13335689
-1.34,-0.85,0.01,-0.02,0.90,13339629
-1.34,-0.85,0.01,-0.02,0.89,13343595
-1.34,-0.85,0.01,-0.02,0.89,13347537
-1.34,-0.85,0.01,-0.02,0.89,13351489
-1.34,-0.85,0.01,-0.02,0.89,13355450
-1.34,-0.85,0.01,-0.02,0.89,13359399
-1.34,-0.85,0.01,-0.02,0.89,13363364
-1.34,-0.85,0.01,-0.02,0.89,13367313
-1.34,-0.85,0.01,-0.02,0.89,13371269
-1.34,-0.86,0.01,-0.02,0.89,13375224
-1.34,-0.86,0.01,-0.02,0.89,13379169
-1.34,-0.86,0.01,-0.02,0.89,13383126
-1.34,-0.86,0.01,-0.02,0.89,13387074
-1.34,-0.86,0.01,-0.02,0.89,13391031
-1.34,-0.86,0.01,-0.02,0.89,13394980
-1.34,-0.86,0.01,-0.02,0.89,13398933
-1.34,-0.86,0.01,-0.02,0.89,13402897
-1.34,-0.86,0.01,-0.02,0.89,13406847
-1.34,-0.86,0.01,-0.02,0.89,13410808
-1.34,-0.86,0.01,-0.02,0.89,13414753
-1.34,-0.86,0.01,-0.02,0.89,13418704
-1.34,-0.86,0.01,-0.02,0.89,13422662
-1.34,-0.86,0.01,-0.02,0.89,13426611
-1.34,-0.86,0.01,-0.02,0.89,13430575
-1.34,-0.86,0.01,-0.02,0.89,13434518
-1.34,-0.86,0.01,-0.02,0.89,13438474
-1.34,-0.86,0.01,-0.02,0.89,13442441
-1.34,-0.86,0.01,-0.02,0.89,13446387
-1.34,-0.86,0.01,-0.02,0.89,13450349
-1.34,-0.86,0.01,-0.02,0.89,13454295
-1.34,-0.86,0.01,-0.02,0.89,13458251
-1.34,-0.86,0.01,-0.02,0.89,13462207
-1.34,-0.86,0.01,-0.02,0.89,13466154
-1.34,-0.86,0.01,-0.02,0.89,13470116
-1.34,-0.86,0.01,-0.02,0.89,13474065
-1.34,-0.86,0.01,-0.02,0.89,13478018
-1.34,-0.86,0.01,-0.02,0.89,13481978
-1.34,-0.86,0.01,-0.02,0.89,13485929
-1.34,-0.86,0.01,-0.02,0.89,13489889
-1.34,-0.86,0.01,-0.02,0.89,13493835
-1.34,-0.86,0.01,-0.02,0.89,13497791
-1.34,-0.86,0.01,-0.02,0.89,13501745
-1.34,-0.86,0.01,-0.02,0.89,13505687
-1.34,-0.86,0.01,-0.02,0.89,13509646
-1.34,-0.86,0.01,-0.02,0.89,13513596
-1.34,-0.86,0.01,-0.02,0.89,13517556
-1.34,-0.86,0.01,-0.02,0.89,13521499
