Roll Angle, Pitch Angle, AccX, AccY, AccZ, Timer
-1.28,-0.80,0.01,-0.02,0.89,9612722
-1.28,-0.81,0.01,-0.02,0.89,9616683
-1.28,-0.81,0.01,-0.02,0.89,9620630
-1.28,-0.81,0.01,-0.02,0.89,9624585
-1.28,-0.81,0.01,-0.02,0.89,9628544
-1.28,-0.81,0.01,-0.02,0.89,9632488
-1.28,-0.81,0.01,-0.02,0.89,9636447
-1.29,-0.81,0.01,-0.02,0.89,9640397
-1.29,-0.82,0.01,-0.02,0.89,9644357
-1.29,-0.82,0.01,-0.02,0.89,9648307
-1.29,-0.82,0.01,-0.02,0.89,9652258
-1.30,-0.82,0.01,-0.02,0.89,9656212
-1.30,-0.82,0.01,-0.02,0.89,9660151
-1.30,-0.82,0.01,-0.02,0.89,9664105
-1.30,-0.82,0.01,-0.02,0.89,9668056
-1.31,-0.82,0.01,-0.02,0.89,9672003
-1.31,-0.82,0.01,-0.02,0.90,9675946
-1.31,-0.81,0.01,-0.02,0.90,9679891
-1.31,-0.81,0.01,-0.02,0.90,9683840
-1.31,-0.81,0.01,-0.02,0.89,9687786
-1.31,-0.81,0.01,-0.02,0.89,9691742
-1.31,-0.81,0.01,-0.02,0.89,9695686
-1.31,-0.81,0.01,-0.02,0.89,9699634
-1.31,-0.81,0.01,-0.02,0.89,9703587
-1.31,-0.81,0.01,-0.02,0.89,9707533
-1.32,-0.81,0.01,-0.02,0.89,9711492
-1.32,-0.81,0.01,-0.02,0.89,9715434
-1.32,-0.81,0.01,-0.02,0.89,9719390
-1.32,-0.81,0.01,-0.02,0.89,9723336
-1.32,-0.81,0.01,-0.02,0.89,9727290
-1.32,-0.81,0.01,-0.02,0.89,9731246
-1.32,-0.81,0.01,-0.02,0.89,9735190
-1.32,-0.81,0.01,-0.02,0.89,9739149
-1.32,-0.81,0.01,-0.02,0.89,9743099
-1.32,-0.81,0.01,-0.02,0.89,9747055
-1.32,-0.81,0.01,-0.02,0.89,9751001
-1.32,-0.81,0.01,-0.02,0.89,9754952
-1.32,-0.82,0.01,-0.02,0.89,9758911
-1.32,-0.82,0.01,-0.02,0.89,9762859
-1.32,-0.82,0.01,-0.02,0.89,9766815
-1.32,-0.82,0.01,-0.02,0.89,9770759
-1.32,-0.82,0.01,-0.02,0.89,9774706
-1.32,-0.82,0.01,-0.02,0.89,9778662
-1.32,-0.82,0.01,-0.02,0.89,9782605
-1.32,-0.82,0.01,-0.02,0.89,9786565
-1.32,-0.82,0.01,-0.02,0.89,9790512
-1.32,-0.82,0.01,-0.02,0.89,9794471
-1.32,-0.82,0.01,-0.02,0.89,9798419
-1.32,-0.82,0.01,-0.02,0.90,9802368
-1.32,-0.82,0.01,-0.02,0.90,9806323
-1.32,-0.82,0.01,-0.02,0.89,9810266
-1.32,-0.83,0.01,-0.02,0.90,9814220
-1.32,-0.83,0.01,-0.02,0.89,9818158
-1.32,-0.83,0.01,-0.02,0.89,9822119
-1.32,-0.83,0.01,-0.02,0.89,9826069
-1.33,-0.83,0.01,-0.02,0.89,9830028
-1.33,-0.83,0.01,-0.02,0.89,9833989
-1.33,-0.83,0.01,-0.02,0.89,9837933
-1.33,-0.83,0.01,-0.02,0.90,9841888
-1.33,-0.83,0.01,-0.02,0.89,9845833
-1.33,-0.83,0.01,-0.02,0.89,9849788
-1.33,-0.83,0.01,-0.02,0.89,9853742
-1.33,-0.83,0.01,-0.02,0.89,9857688
-1.33,-0.83,0.01,-0.02,0.89,9861645
-1.33,-0.83,0.01,-0.02,0.89,9865591
-1.33,-0.83,0.01,-0.02,0.89,9869545
-1.33,-0.83,0.01,-0.02,0.89,9873485
-1.33,-0.83,0.01,-0.02,0.89,9877433
-1.33,-0.83,0.01,-0.02,0.89,9881387
-1.33,-0.83,0.01,-0.02,0.89,9885334
-1.33,-0.83,0.01,-0.02,0.89,9889291
-1.33,-0.83,0.01,-0.02,0.89,9893237
-1.33,-0.83,0.01,-0.02,0.89,9897197
-1.33,-0.83,0.01,-0.02,0.89,9901143
-1.33,-0.83,0.01,-0.02,0.89,9905094
-1.33,-0.83,0.01,-0.02,0.89,9909057
-1.33,-0.83,0.01,-0.02,0.89,9913007
-1.33,-0.83,0.01,-0.02,0.89,9916963
-1.33,-0.83,0.01,-0.02,0.89,9920908
-1.33,-0.83,0.01,-0.02,0.89,9924863
-1.33,-0.83,0.01,-0.02,0.89,9928808
-1.33,-0.83,0.01,-0.02,0.89,9932762
-1.33,-0.83,0.01,-0.02,0.89,9936721
-1.33,-0.83,0.01,-0.02,0.89,9940661
-1.33,-0.83,0.01,-0.02,0.89,9944620
-1.33,-0.83,0.01,-0.02,0.89,9948568
-1.33,-0.83,0.01,-0.02,0.89,9952520
-1.33,-0.83,0.01,-0.02,0.89,9956475
-1.33,-0.83,0.01,-0.02,0.89,9960417
-1.33,-0.84,0.01,-0.02,0.89,9964376
-1.33,-0.84,0.01,-0.02,0.89,9968320
-1.33,-0.84,0.01,-0.02,0.89,9972272
-1.33,-0.84,0.01,-0.02,0.89,9976214
-1.33,-0.84,0.01,-0.02,0.89,9980163
-1.33,-0.84,0.01,-0.02,0.89,9984129
-1.33,-0.84,0.01,-0.02,0.89,9988078
-1.33,-0.84,0.01,-0.02,0.89,9992036
-1.33,-0.84,0.01,-0.02,0.89,9995986
-1.33,-0.84,0.01,-0.02,0.89,9999949
-1.33,-0.84,0.01,-0.02,0.89,10003895
-1.33,-0.84,0.01,-0.02,0.89,10007853
-1.33,-0.84,0.01,-0.02,0.89,10011802
-1.33,-0.84,0.01,-0.02,0.89,10015748
-1.33,-0.84,0.01,-0.02,0.89,10019706
-1.33,-0.84,0.01,-0.02,0.90,10023649
-1.33,-0.84,0.01,-0.02,0.89,10027600
-1.33,-0.84,0.01,-0.02,0.89,10031552
-1.33,-0.84,0.01,-0.02,0.89,10035497
-1.33,-0.84,0.01,-0.02,0.89,10039454
-1.33,-0.84,0.01,-0.02,0.89,10043402
-1.33,-0.84,0.01,-0.02,0.89,10047351
-1.32,-0.84,0.01,-0.02,0.89,10051308
-1.32,-0.84,0.01,-0.02,0.89,10055262
-1.32,-0.84,0.01,-0.02,0.89,10059215
-1.32,-0.84,0.01,-0.02,0.89,10063164
-1.32,-0.84,0.01,-0.02,0.89,10067114
-1.32,-0.84,0.01,-0.02,0.89,10071078
-1.32,-0.84,0.01,-0.02,0.89,10075028
-1.32,-0.84,0.01,-0.02,0.89,10078986
-1.32,-0.84,0.01,-0.02,0.89,10082936
-1.32,-0.84,0.01,-0.02,0.89,10086882
-1.32,-0.84,0.01,-0.02,0.89,10090842
-1.32,-0.84,0.01,-0.02,0.89,10094789
-1.32,-0.84,0.01,-0.02,0.89,10098746
-1.32,-0.83,0.01,-0.02,0.89,10102691
-1.33,-0.83,0.01,-0.02,0.89,10106638
-1.33,-0.83,0.01,-0.02,0.89,10110589
-1.33,-0.83,0.01,-0.02,0.89,10114533
-1.33,-0.83,0.01,-0.02,0.89,10118493
-1.33,-0.83,0.01,-0.02,0.89,10122446
-1.33,-0.83,0.01,-0.02,0.89,10126407
-1.33,-0.83,0.01,-0.02,0.89,10130352
-1.33,-0.83,0.01,-0.02,0.89,10134299
-1.33,-0.83,0.01,-0.02,0.89,10138262
-1.33,-0.83,0.01,-0.02,0.89,10142212
-1.33,-0.83,0.01,-0.02,0.89,10146173
-1.33,-0.83,0.01,-0.02,0.89,10150123
-1.33,-0.84,0.01,-0.02,0.89,10154076
-1.33,-0.84,0.01,-0.02,0.89,10158039
-1.33,-0.84,0.01,-0.02,0.89,10161987
-1.33,-0.84,0.01,-0.02,0.89,10165942
-1.33,-0.84,0.01,-0.02,0.89,10169890
-1.33,-0.84,0.01,-0.02,0.89,10173839
-1.33,-0.84,0.01,-0.02,0.89,10177801
-1.33,-0.84,0.01,-0.02,0.89,10181749
-1.33,-0.84,0.02,-0.02,0.89,10185700
-1.33,-0.84,0.01,-0.02,0.89,10189652
-1.33,-0.84,0.01,-0.02,0.89,10193608
-1.33,-0.84,0.01,-0.02,0.89,10197566
-1.33,-0.84,0.02,-0.02,0.89,10201515
-1.33,-0.84,0.01,-0.02,0.89,10205481
-1.32,-0.84,0.01,-0.02,0.89,10209429
-1.32,-0.84,0.01,-0.02,0.89,10213380
-1.32,-0.84,0.01,-0.02,0.89,10217332
-1.32,-0.84,0.01,-0.02,0.89,10221287
-1.32,-0.84,0.01,-0.02,0.89,10225244
-1.32,-0.84,0.01,-0.02,0.89,10229188
-1.32,-0.85,0.02,-0.02,0.89,10233137
-1.32,-0.85,0.02,-0.02,0.89,10237093
-1.32,-0.85,0.01,-0.02,0.89,10241037
-1.32,-0.85,0.01,-0.02,0.89,10244992
-1.32,-0.85,0.01,-0.02,0.89,10248951
-1.32,-0.85,0.01,-0.02,0.89,10252906
-1.32,-0.85,0.01,-0.02,0.89,10256855
-1.32,-0.85,0.01,-0.02,0.89,10260804
-1.32,-0.85,0.01,-0.02,0.89,10264755
-1.32,-0.85,0.01,-0.02,0.89,10268699
-1.32,-0.85,0.01,-0.02,0.89,10272656
-1.32,-0.84,0.01,-0.02,0.89,10276605
-1.32,-0.84,0.01,-0.02,0.89,10280557
-1.32,-0.84,0.01,-0.02,0.89,10284517
-1.32,-0.84,0.01,-0.02,0.89,10288465
-1.32,-0.84,0.01,-0.02,0.89,10292420
-1.32,-0.84,0.01,-0.02,0.89,10296368
-1.32,-0.84,0.01,-0.02,0.89,10300316
-1.32,-0.84,0.01,-0.02,0.89,10304274
-1.32,-0.84,0.01,-0.02,0.89,10308222
-1.32,-0.84,0.01,-0.02,0.89,10312182
-1.32,-0.84,0.01,-0.02,0.89,10316136
-1.32,-0.84,0.01,-0.02,0.89,10320087
-1.32,-0.84,0.01,-0.02,0.89,10324042
-1.32,-0.84,0.01,-0.02,0.89,10328002
-1.32,-0.84,0.01,-0.02,0.89,10331958
-1.32,-0.84,0.01,-0.02,0.89,10335905
-1.32,-0.84,0.01,-0.02,0.89,10339859
-1.32,-0.84,0.01,-0.02,0.89,10343815
-1.32,-0.84,0.01,-0.02,0.89,10347769
-1.32,-0.84,0.01,-0.02,0.89,10351733
-1.32,-0.84,0.01,-0.02,0.89,10355679
-1.32,-0.84,0.01,-0.02,0.89,10359631
-1.32,-0.84,0.01,-0.02,0.89,10363583
-1.32,-0.84,0.01,-0.02,0.89,10367527
-1.32,-0.84,0.01,-0.02,0.89,10371488
-1.32,-0.84,0.01,-0.02,0.89,10375435
-1.32,-0.84,0.01,-0.02,0.89,10379394
-1.31,-0.84,0.01,-0.02,0.89,10383339
-1.31,-0.83,0.01,-0.02,0.89,10387292
-1.31,-0.83,0.01,-0.02,0.89,10391238
-1.31,-0.83,0.01,-0.02,0.89,10395183
-1.31,-0.83,0.01,-0.02,0.89,10399149
-1.31,-0.83,0.01,-0.02,0.89,10403098
-1.31,-0.83,0.01,-0.02,0.89,10407051
-1.31,-0.83,0.01,-0.02,0.89,10411011
-1.31,-0.83,0.01,-0.02,0.89,10414953
-1.31,-0.84,0.02,-0.02,0.89,10418914
-1.31,-0.84,0.02,-0.02,0.89,10422862
-1.31,-0.84,0.02,-0.02,0.89,10426810
-1.31,-0.84,0.02,-0.02,0.89,10430767
-1.31,-0.84,0.02,-0.02,0.89,10434716
-1.31,-0.84,0.02,-0.02,0.89,10438669
-1.32,-0.85,0.02,-0.02,0.89,10442615
-1.32,-0.85,0.02,-0.02,0.89,10446571
-1.32,-0.85,0.02,-0.02,0.89,10450524
-1.32,-0.85,0.02,-0.02,0.89,10454466
-1.32,-0.85,0.02,-0.02,0.89,10458418
-1.32,-0.86,0.02,-0.02,0.89,10462367
-1.32,-0.86,0.02,-0.02,0.89,10466317
-1.32,-0.86,0.02,-0.02,0.89,10470275
-1.32,-0.87,0.02,-0.02,0.89,10474225
-1.32,-0.87,0.02,-0.02,0.89,10478177
-1.32,-0.87,0.02,-0.02,0.89,10482124
-1.32,-0.87,0.02,-0.02,0.89,10486075
-1.32,-0.87,0.02,-0.02,0.89,10490029
-1.32,-0.87,0.01,-0.02,0.89,10493969
-1.32,-0.87,0.01,-0.02,0.89,10497924
-1.32,-0.87,0.01,-0.02,0.89,10501870
-1.32,-0.87,0.01,-0.02,0.89,10505827
-1.32,-0.86,0.01,-0.02,0.89,10509770
-1.32,-0.86,0.01,-0.02,0.89,10513720
-1.32,-0.86,0.01,-0.02,0.89,10517677
-1.32,-0.86,0.01,-0.02,0.89,10521620
-1.32,-0.85,0.01,-0.02,0.89,10525579
-1.32,-0.85,0.01,-0.02,0.89,10529527
-1.32,-0.85,0.01,-0.02,0.89,10533478
-1.32,-0.84,0.01,-0.02,0.89,10537438
-1.32,-0.84,0.01,-0.02,0.89,10541385
-1.32,-0.84,0.01,-0.02,0.89,10545336
-1.32,-0.84,0.01,-0.02,0.89,10549277
-1.32,-0.83,0.01,-0.02,0.89,10553235
-1.32,-0.83,0.01,-0.02,0.89,10557191
-1.32,-0.83,0.01,-0.02,0.89,10561138
-1.32,-0.83,0.01,-0.02,0.89,10565099
-1.32,-0.82,0.01,-0.02,0.89,10569051
-1.32,-0.82,0.01,-0.02,0.89,10573008
-1.32,-0.82,0.01,-0.02,0.89,10576962
-1.32,-0.82,0.01,-0.02,0.89,10580911
-1.32,-0.82,0.01,-0.02,0.89,10584863
-1.32,-0.82,0.01,-0.02,0.89,10588808
-1.32,-0.82,0.01,-0.02,0.89,10592757
-1.32,-0.82,0.01,-0.02,0.89,10596715
-1.32,-0.82,0.01,-0.02,0.89,10600665
-1.32,-0.83,0.01,-0.02,0.89,10604613
-1.32,-0.83,0.02,-0.02,0.89,10608557
-1.32,-0.83,0.02,-0.02,0.89,10612511
-1.32,-0.83,0.02,-0.02,0.89,10616456
-1.32,-0.83,0.02,-0.02,0.89,10620404
-1.32,-0.84,0.02,-0.02,0.89,10624354
-1.32,-0.84,0.02,-0.02,0.89,10628300
-1.32,-0.84,0.02,-0.02,0.90,10632255
-1.32,-0.84,0.02,-0.02,0.90,10636191
-1.32,-0.85,0.02,-0.02,0.89,10640136
-1.32,-0.85,0.02,-0.02,0.90,10644085
-1.32,-0.85,0.02,-0.02,0.89,10648037
-1.33,-0.85,0.02,-0.02,0.89,10651989
-1.33,-0.85,0.02,-0.02,0.89,10655934
-1.33,-0.85,0.02,-0.02,0.89,10659882
-1.33,-0.85,0.01,-0.02,0.89,10663840
-1.33,-0.85,0.01,-0.02,0.89,10667787
-1.33,-0.85,0.01,-0.02,0.89,10671750
-1.33,-0.85,0.01,-0.02,0.89,10675692
-1.33,-0.85,0.01,-0.02,0.89,10679637
-1.33,-0.85,0.01,-0.02,0.89,10683600
-1.33,-0.85,0.01,-0.02,0.89,10687551
-1.33,-0.85,0.01,-0.02,0.89,10691507
-1.33,-0.85,0.01,-0.02,0.89,10695454
-1.33,-0.84,0.01,-0.02,0.89,10699410
-1.33,-0.84,0.01,-0.02,0.89,10703363
-1.33,-0.84,0.01,-0.02,0.89,10707314
-1.33,-0.84,0.01,-0.02,0.89,10711268
-1.33,-0.84,0.01,-0.02,0.89,10715217
-1.33,-0.84,0.01,-0.02,0.89,10719168
-1.33,-0.84,0.01,-0.02,0.89,10723123
-1.33,-0.84,0.01,-0.02,0.89,10727072
-1.33,-0.84,0.01,-0.02,0.89,10731031
-1.33,-0.84,0.01,-0.02,0.89,10734975
-1.33,-0.84,0.01,-0.02,0.89,10738927
-1.33,-0.84,0.01,-0.02,0.89,10742874
-1.33,-0.84,0.01,-0.02,0.89,10746825
-1.33,-0.84,0.01,-0.02,0.89,10750780
-1.33,-0.83,0.01,-0.02,0.89,10754730
-1.33,-0.83,0.01,-0.02,0.89,10758693
-1.33,-0.83,0.01,-0.02,0.89,10762641
-1.33,-0.83,0.01,-0.02,0.89,10766592
-1.33,-0.83,0.01,-0.02,0.89,10770542
-1.33,-0.83,0.02,-0.02,0.89,10774484
-1.33,-0.84,0.02,-0.02,0.89,10778440
-1.33,-0.84,0.02,-0.02,0.89,10782384
-1.33,-0.84,0.02,-0.02,0.89,10786339
-1.33,-0.84,0.02,-0.02,0.89,10790296
-1.33,-0.84,0.02,-0.02,0.89,10794245
-1.33,-0.85,0.02,-0.02,0.89,10798207
-1.33,-0.85,0.02,-0.02,0.89,10802161
-1.33,-0.85,0.02,-0.02,0.89,10806117
-1.33,-0.85,0.02,-0.02,0.89,10810078
-1.33,-0.85,0.02,-0.02,0.89,10814029
-1.33,-0.85,0.01,-0.02,0.89,10817989
-1.33,-0.85,0.01,-0.02,0.89,10821942
-1.33,-0.85,0.01,-0.02,0.89,10825903
-1.33,-0.85,0.01,-0.02,0.89,10829861
-1.33,-0.85,0.01,-0.02,0.89,10833807
-1.33,-0.85,0.01,-0.02,0.89,10837768
-1.33,-0.85,0.01,-0.02,0.89,10841714
-1.33,-0.85,0.01,-0.02,0.89,10845666
-1.33,-0.85,0.01,-0.02,0.89,10849624
-1.34,-0.85,0.01,-0.02,0.89,10853570
-1.34,-0.84,0.01,-0.02,0.89,10857529
-1.33,-0.84,0.01,-0.02,0.89,10861474
-1.33,-0.84,0.01,-0.02,0.89,10865429
-1.33,-0.84,0.01,-0.02,0.89,10869387
-1.33,-0.84,0.01,-0.02,0.89,10873333
-1.33,-0.84,0.01,-0.02,0.89,10877289
-1.33,-0.84,0.01,-0.02,0.89,10881229
-1.33,-0.84,0.01,-0.02,0.89,10885192
-1.33,-0.84,0.02,-0.02,0.89,10889142
-1.33,-0.84,0.02,-0.02,0.89,10893089
-1.33,-0.85,0.02,-0.02,0.89,10897053
-1.33,-0.85,0.02,-0.02,0.89,10900995
-1.33,-0.85,0.03,-0.02,0.89,10904957
-1.33,-0.86,0.02,-0.02,0.89,10908899
-1.33,-0.86,0.02,-0.03,0.89,10912849
-1.33,-0.86,0.02,-0.02,0.90,10916806
-1.33,-0.86,0.02,-0.02,0.89,10920746
-1.33,-0.87,0.02,-0.02,0.89,10924699
-1.33,-0.87,0.02,-0.02,0.89,10928642
-1.33,-0.87,0.02,-0.02,0.89,10932597
-1.33,-0.87,0.02,-0.02,0.89,10936553
-1.33,-0.87,0.02,-0.02,0.89,10940500
-1.33,-0.87,0.01,-0.02,0.89,10944463
-1.33,-0.87,0.01,-0.02,0.89,10948410
-1.33,-0.87,0.01,-0.02,0.89,10952363
-1.33,-0.87,0.01,-0.02,0.89,10956323
-1.33,-0.87,0.01,-0.02,0.89,10960272
-1.33,-0.86,0.01,-0.02,0.89,10964225
-1.33,-0.86,0.01,-0.02,0.89,10968173
-1.33,-0.86,0.01,-0.02,0.89,10972112
-1.33,-0.86,0.01,-0.02,0.89,10976054
-1.33,-0.86,0.01,-0.02,0.89,10979998
-1.33,-0.86,0.01,-0.02,0.89,10983956
-1.33,-0.86,0.01,-0.02,0.89,10987897
-1.33,-0.86,0.01,-0.02,0.89,10991845
-1.33,-0.86,0.01,-0.02,0.89,10995801
-1.33,-0.86,0.02,-0.02,0.89,10999745
-1.32,-0.86,0.02,-0.02,0.89,11003706
-1.32,-0.86,0.02,-0.02,0.89,11007646
-1.32,-0.86,0.02,-0.02,0.89,11011610
-1.32,-0.86,0.01,-0.02,0.89,11015552
-1.32,-0.86,0.01,-0.02,0.89,11019503
-1.32,-0.86,0.01,-0.02,0.90,11023451
-1.33,-0.86,0.02,-0.02,0.90,11027397
-1.33,-0.87,0.02,-0.03,0.89,11031352
-1.33,-0.87,0.02,-0.02,0.89,11035292
-1.33,-0.87,0.02,-0.02,0.90,11039236
-1.33,-0.87,0.02,-0.02,0.89,11043195
-1.33,-0.88,0.02,-0.02,0.89,11047140
-1.33,-0.88,0.02,-0.02,0.89,11051103
-1.33,-0.88,0.02,-0.02,0.89,11055049
-1.33,-0.88,0.02,-0.02,0.89,11059001
-1.32,-0.88,0.01,-0.01,0.89,11062969
-1.32,-0.88,0.01,-0.01,0.89,11066915
-1.32,-0.87,0.01,-0.01,0.89,11070873
-1.32,-0.87,0.01,-0.02,0.89,11074817
-1.32,-0.87,0.01,-0.02,0.89,11078772
-1.32,-0.86,0.00,-0.02,0.89,11082726
-1.32,-0.86,-0.00,-0.03,0.89,11086665
-1.32,-0.85,-0.00,-0.03,0.89,11090622
-1.33,-0.85,-0.00,-0.03,0.89,11094563
-1.33,-0.84,-0.00,-0.03,0.89,11098515
-1.33,-0.84,-0.00,-0.03,0.89,11102469
-1.34,-0.83,0.00,-0.03,0.89,11106412
-1.34,-0.83,0.00,-0.02,0.89,11110370
-1.34,-0.83,0.00,-0.02,0.89,11114309
-1.33,-0.83,0.01,-0.02,0.89,11118261
-1.33,-0.82,0.01,-0.02,0.89,11122218
-1.33,-0.82,0.01,-0.02,0.89,11126159
-1.33,-0.82,0.01,-0.02,0.89,11130119
-1.33,-0.83,0.02,-0.02,0.89,11134075
-1.33,-0.83,0.02,-0.02,0.89,11138029
-1.33,-0.84,0.03,-0.02,0.89,11141987
-1.34,-0.84,0.03,-0.02,0.90,11145931
-1.33,-0.85,0.04,-0.02,0.90,11149884
-1.33,-0.86,0.04,-0.02,0.89,11153831
-1.33,-0.86,0.04,-0.02,0.89,11157778
-1.33,-0.87,0.03,-0.02,0.89,11161727
-1.33,-0.88,0.03,-0.02,0.89,11165666
-1.33,-0.88,0.03,-0.02,0.89,11169622
-1.33,-0.88,0.02,-0.02,0.89,11173562
-1.33,-0.88,0.02,-0.02,0.89,11177520
-1.33,-0.88,0.01,-0.02,0.89,11181465
-1.33,-0.88,0.01,-0.02,0.89,11185416
-1.33,-0.87,0.01,-0.03,0.89,11189372
-1.34,-0.87,0.00,-0.03,0.89,11193313
-1.34,-0.86,-0.00,-0.02,0.89,11197266
-1.34,-0.86,0.00,-0.02,0.89,11201208
-1.34,-0.85,0.00,-0.02,0.89,11205156
-1.34,-0.85,0.00,-0.02,0.89,11209117
-1.34,-0.84,0.00,-0.02,0.89,11213056
-1.34,-0.84,0.00,-0.02,0.89,11217016
-1.33,-0.83,-0.00,-0.02,0.89,11220959
-1.33,-0.83,-0.00,-0.02,0.89,11224910
-1.33,-0.82,-0.01,-0.01,0.89,11228871
-1.33,-0.81,-0.01,-0.01,0.89,11232813
-1.32,-0.81,-0.01,-0.01,0.89,11236765
-1.32,-0.80,-0.01,-0.01,0.89,11240713
-1.32,-0.79,-0.01,-0.01,0.89,11244659
-1.31,-0.79,-0.00,-0.01,0.89,11248614
-1.31,-0.79,-0.00,-0.01,0.89,11252556
-1.30,-0.78,0.00,-0.01,0.89,11256503
-1.30,-0.78,0.01,-0.02,0.90,11260444
-1.30,-0.78,0.01,-0.02,0.89,11264383
-1.30,-0.78,0.00,-0.03,0.89,11268335
-1.31,-0.78,0.00,-0.03,0.89,11272274
-1.31,-0.78,0.01,-0.04,0.89,11276232
-1.32,-0.78,0.02,-0.04,0.90,11280169
-1.32,-0.79,0.03,-0.03,0.89,11284124
-1.32,-0.80,0.05,-0.03,0.90,11288076
-1.32,-0.82,0.05,-0.02,0.90,11292014
-1.32,-0.83,0.05,-0.02,0.90,11295966
-1.32,-0.85,0.05,-0.01,0.90,11299905
-1.31,-0.85,0.04,-0.01,0.89,11303866
-1.31,-0.86,0.03,-0.01,0.89,11307824
-1.31,-0.86,0.02,-0.01,0.89,11311776
-1.31,-0.86,0.02,-0.02,0.89,11315732
-1.31,-0.86,0.02,-0.03,0.89,11319681
-1.31,-0.87,0.02,-0.03,0.89,11323634
-1.32,-0.87,0.02,-0.04,0.90,11327592
-1.33,-0.87,0.02,-0.04,0.89,11331540
-1.33,-0.87,0.01,-0.04,0.89,11335496
-1.34,-0.86,0.01,-0.03,0.89,11339442
-1.34,-0.87,0.02,-0.03,0.89,11343394
-1.34,-0.87,0.02,-0.02,0.89,11347351
-1.34,-0.87,0.03,-0.01,0.90,11351300
-1.33,-0.87,0.03,-0.01,0.90,11355260
-1.33,-0.88,0.02,-0.01,0.89,11359202
-1.32,-0.88,0.02,-0.00,0.89,11363144
-1.32,-0.87,0.00,-0.00,0.89,11367096
-1.31,-0.86,-0.01,-0.00,0.89,11371039
-1.31,-0.85,-0.02,-0.01,0.89,11374997
-1.30,-0.84,-0.02,-0.01,0.89,11378944
-1.30,-0.83,-0.02,-0.02,0.89,11382897
-1.30,-0.82,-0.02,-0.02,0.89,11386853
-1.31,-0.81,-0.01,-0.03,0.89,11390803
-1.31,-0.80,-0.01,-0.03,0.89,11394756
-1.32,-0.80,-0.00,-0.03,0.89,11398697
-1.32,-0.80,0.00,-0.04,0.89,11402634
-1.33,-0.79,0.00,-0.03,0.89,11406590
-1.33,-0.79,0.01,-0.03,0.89,11410530
-1.33,-0.80,0.02,-0.03,0.89,11414488
-1.33,-0.80,0.02,-0.02,0.89,11418426
-1.33,-0.81,0.03,-0.02,0.89,11422376
-1.33,-0.81,0.03,-0.01,0.89,11426332
-1.32,-0.82,0.03,-0.01,0.89,11430285
-1.32,-0.82,0.02,-0.01,0.89,11434236
-1.31,-0.82,0.01,-0.01,0.89,11438184
-1.31,-0.82,0.01,-0.01,0.89,11442136
-1.31,-0.82,0.01,-0.02,0.89,11446091
-1.31,-0.82,0.01,-0.02,0.89,11450038
-1.31,-0.82,0.01,-0.03,0.89,11453999
-1.32,-0.82,0.02,-0.03,0.89,11457951
-1.32,-0.82,0.02,-0.03,0.89,11461905
-1.32,-0.82,0.02,-0.03,0.89,11465850
-1.32,-0.83,0.03,-0.02,0.89,11469798
-1.32,-0.83,0.03,-0.02,0.89,11473753
-1.33,-0.84,0.03,-0.02,0.90,11477697
-1.32,-0.84,0.03,-0.02,0.90,11481658
-1.32,-0.85,0.03,-0.02,0.90,11485594
-1.32,-0.85,0.02,-0.01,0.89,11489544
