timestamp,assetID,timestamp,roll_angle,pitch_angle,accX,accY,accZ,temp
11:38:45,Sanding_WoodRoom,187367448,-73.24804688,1.976084828,0.010742188,-0.966796875,0.296386719,22.01000977}
11:38:46,Sanding_WoodRoom,188373028,-73.24900055,1.970423818,-0.047363281,-0.946533203,0.310546875,22.04998779}
11:38:47,Sanding_WoodRoom,189378602,-73.24985504,2.024427414,-0.147216797,-0.960449219,0.249511719,21.97000122}
11:38:48,Sanding_WoodRoom,190384185,-73.23135376,1.996949792,0.045410156,-0.947998047,0.327636719,21.97000122}
11:38:49,Sanding_WoodRoom,191389779,-73.25263977,1.96872735,0.045898438,-0.971191406,0.254394531,22.04998779}
11:38:50,Sanding_WoodRoom,192395354,-73.27066803,2.003587484,-0.107177734,-1.005126953,0.2421875,22.04998779}
11:38:51,Sanding_WoodRoom,193400903,-73.2684021,1.967469931,0.081054688,-0.961914063,0.304199219,21.97000122}
11:38:52,Sanding_WoodRoom,194406493,-73.27507782,1.961629748,0.010986328,-0.989501953,0.298095703,21.95001221}
11:38:53,Sanding_WoodRoom,195412084,-73.26996613,2.015967131,-0.154052734,-1.027099609,0.285888672,22.01000977}
11:38:54,Sanding_WoodRoom,196417639,-73.28617859,1.981596351,0.100341797,-1.000244141,0.266113281,22.01000977}
11:38:55,Sanding_WoodRoom,197423192,-73.30268097,1.972628117,-0.013916016,-0.979492188,0.276855469,22.01000977}
11:38:56,Sanding_WoodRoom,198428776,-73.30407715,2.020041466,-0.122802734,-0.988769531,0.266845703,22.3500061}
11:38:57,Sanding_WoodRoom,199434354,-73.29672241,2.002440214,0.036865234,-0.988037109,0.312744141,22.42999268}
11:38:58,Sanding_WoodRoom,200439921,-73.31163788,1.995756745,0.008789063,-0.995361328,0.271972656,22.10998535}
11:38:59,Sanding_WoodRoom,201445502,-73.32965851,2.005220413,-0.020751953,-0.988037109,0.260742188,22.10998535}
11:39:00,Sanding_WoodRoom,202451071,-73.34080505,2.013963223,-0.026367188,-0.983154297,0.274169922,22.07000732}
11:39:01,Sanding_WoodRoom,203456638,-73.34468842,2.024116993,-0.028076172,-0.9765625,0.286132813,22.07000732}
11:39:02,Sanding_WoodRoom,204462210,-73.35451508,2.039676189,-0.046875,-0.979736328,0.275146484,22.13000488}
11:39:03,Sanding_WoodRoom,205467783,-73.36291504,2.046219349,-0.0234375,-0.980957031,0.279541016,22.17001343}
11:39:04,Sanding_WoodRoom,206473352,-73.37129974,2.052369118,-0.0234375,-0.98046875,0.280273438,22.17001343}
11:39:05,Sanding_WoodRoom,207478917,-73.37973785,2.058687687,-0.025146484,-0.981933594,0.280029297,22.17001343}
11:39:06,Sanding_WoodRoom,208484495,-73.38769531,2.06560874,-0.025878906,-0.981689453,0.28125,22.19000244}
11:39:07,Sanding_WoodRoom,209490061,-73.39629364,2.072104454,-0.024414063,-0.978759766,0.279052734,22.19000244}
11:39:08,Sanding_WoodRoom,210495639,-73.48886108,2.044298887,-0.015869141,-0.992431641,0.260986328,22.23001099}
11:39:09,Sanding_WoodRoom,211501214,-73.49294281,2.0382061,-0.011230469,-0.982666016,0.263427734,22.13000488}
11:39:10,Sanding_WoodRoom,212506781,-73.48918152,2.048282146,-0.015136719,-0.980712891,0.279052734,22.17001343}
11:39:11,Sanding_WoodRoom,213512356,-73.50482178,2.049057007,-0.015380859,-0.981201172,0.276855469,22.04998779}
