Roll Angle, Pitch Angle, AccX, AccY, AccZ, Timer
-1.33,-0.88,0.01,0.03,0.89,24916801
-1.31,-0.87,0.01,0.04,0.89,24920751
-1.29,-0.87,0.00,0.04,0.89,24924701
-1.27,-0.86,-0.01,0.04,0.89,24928638
-1.26,-0.85,-0.01,0.03,0.89,24932599
-1.24,-0.84,-0.02,0.02,0.89,24936543
-1.23,-0.83,-0.02,0.02,0.89,24940491
-1.22,-0.82,-0.02,0.00,0.89,24944442
-1.22,-0.81,-0.01,-0.01,0.89,24948388
-1.23,-0.81,-0.01,-0.03,0.89,24952354
-1.23,-0.80,0.00,-0.04,0.89,24956291
-1.25,-0.81,0.01,-0.05,0.89,24960244
-1.26,-0.81,0.02,-0.06,0.90,24964195
-1.27,-0.82,0.03,-0.06,0.90,24968138
-1.29,-0.82,0.03,-0.08,0.90,24972089
-1.31,-0.83,0.03,-0.08,0.90,24976034
-1.33,-0.84,0.03,-0.08,0.90,24979987
-1.35,-0.85,0.03,-0.07,0.89,24983942
-1.36,-0.85,0.03,-0.06,0.90,24987889
-1.37,-0.86,0.03,-0.05,0.89,24991850
-1.38,-0.86,0.03,-0.05,0.89,24995802
-1.38,-0.87,0.03,-0.04,0.89,24999756
-1.38,-0.87,0.03,-0.03,0.89,25003701
-1.38,-0.88,0.03,-0.01,0.89,25007657
-1.37,-0.88,0.02,-0.00,0.89,25011605
-1.36,-0.88,0.01,0.01,0.89,25015548
-1.35,-0.87,0.00,0.02,0.89,25019493
-1.33,-0.87,-0.00,0.03,0.89,25023435
-1.31,-0.86,-0.01,0.03,0.89,25027391
-1.29,-0.85,-0.01,0.03,0.89,25031346
-1.28,-0.84,-0.01,0.03,0.89,25035285
-1.26,-0.84,-0.01,0.03,0.89,25039238
-1.25,-0.83,-0.01,0.02,0.89,25043182
-1.23,-0.82,-0.01,0.02,0.89,25047129
-1.22,-0.81,-0.01,0.01,0.89,25051084
-1.22,-0.80,-0.01,-0.01,0.89,25055021
-1.22,-0.80,-0.00,-0.02,0.89,25058972
-1.23,-0.80,0.01,-0.04,0.90,25062911
-1.24,-0.80,0.02,-0.04,0.90,25066853
-1.25,-0.81,0.03,-0.05,0.90,25070807
-1.27,-0.82,0.04,-0.06,0.90,25074748
-1.29,-0.83,0.04,-0.08,0.90,25078704
-1.31,-0.84,0.04,-0.08,0.90,25082648
-1.33,-0.84,0.03,-0.08,0.90,25086593
-1.35,-0.85,0.03,-0.08,0.90,25090544
-1.36,-0.86,0.03,-0.07,0.90,25094486
-1.37,-0.86,0.03,-0.06,0.90,25098444
-1.39,-0.87,0.03,-0.05,0.90,25102390
-1.39,-0.87,0.03,-0.05,0.90,25106345
-1.40,-0.88,0.03,-0.03,0.89,25110286
-1.39,-0.88,0.03,-0.02,0.90,25114229
-1.39,-0.88,0.02,-0.00,0.89,25118188
-1.38,-0.88,0.01,0.01,0.89,25122129
-1.36,-0.88,0.00,0.02,0.89,25126079
-1.34,-0.87,-0.00,0.03,0.89,25130021
-1.32,-0.86,-0.00,0.03,0.89,25133970
-1.31,-0.86,-0.01,0.03,0.89,25137925
-1.29,-0.85,-0.01,0.03,0.89,25141865
-1.27,-0.84,-0.01,0.03,0.89,25145830
-1.26,-0.83,-0.01,0.02,0.89,25149775
-1.25,-0.82,-0.02,0.02,0.89,25153722
-1.24,-0.81,-0.01,0.01,0.89,25157684
-1.23,-0.80,-0.01,-0.01,0.89,25161631
-1.23,-0.80,-0.00,-0.02,0.89,25165585
-1.24,-0.80,0.01,-0.03,0.89,25169527
-1.25,-0.80,0.02,-0.04,0.90,25173468
-1.26,-0.81,0.02,-0.05,0.89,25177432
-1.27,-0.81,0.03,-0.05,0.90,25181374
-1.28,-0.82,0.03,-0.06,0.89,25185340
-1.30,-0.82,0.03,-0.08,0.90,25189278
-1.32,-0.83,0.03,-0.08,0.90,25193227
-1.34,-0.84,0.03,-0.08,0.90,25197180
-1.36,-0.84,0.03,-0.07,0.89,25201127
-1.37,-0.85,0.02,-0.06,0.89,25205080
-1.38,-0.85,0.02,-0.06,0.89,25209024
-1.39,-0.85,0.02,-0.05,0.90,25212972
-1.40,-0.86,0.03,-0.04,0.89,25216915
-1.39,-0.86,0.03,-0.02,0.89,25220866
-1.39,-0.87,0.03,-0.00,0.89,25224814
-1.38,-0.87,0.02,0.01,0.89,25228765
-1.36,-0.87,0.02,0.02,0.89,25232720
-1.35,-0.87,0.02,0.03,0.89,25236660
-1.32,-0.87,0.01,0.04,0.89,25240614
-1.30,-0.87,0.01,0.04,0.89,25244569
-1.28,-0.86,0.00,0.04,0.89,25248509
-1.27,-0.86,-0.00,0.03,0.89,25252464
-1.25,-0.85,-0.00,0.02,0.89,25256408
-1.24,-0.85,-0.01,0.02,0.89,25260361
-1.23,-0.84,-0.00,0.01,0.89,25264311
-1.22,-0.83,-0.00,-0.00,0.89,25268249
-1.22,-0.83,-0.00,-0.02,0.89,25272202
-1.23,-0.83,0.01,-0.03,0.89,25276147
-1.23,-0.83,0.02,-0.04,0.89,25280100
-1.24,-0.83,0.02,-0.05,0.89,25284061
-1.26,-0.84,0.03,-0.05,0.89,25288007
-1.27,-0.85,0.03,-0.07,0.89,25291956
-1.29,-0.86,0.03,-0.08,0.89,25295898
-1.31,-0.86,0.03,-0.08,0.90,25299845
-1.33,-0.87,0.03,-0.08,0.89,25303797
-1.35,-0.87,0.02,-0.07,0.89,25307737
-1.36,-0.87,0.02,-0.06,0.89,25311698
-1.37,-0.87,0.02,-0.06,0.89,25315649
-1.38,-0.88,0.02,-0.05,0.89,25319606
-1.39,-0.88,0.03,-0.04,0.89,25323550
-1.39,-0.88,0.02,-0.02,0.89,25327498
-1.38,-0.88,0.02,-0.01,0.89,25331462
-1.37,-0.88,0.02,0.00,0.89,25335395
-1.36,-0.88,0.01,0.01,0.89,25339359
-1.35,-0.88,0.00,0.02,0.89,25343301
-1.33,-0.87,-0.00,0.03,0.89,25347249
-1.31,-0.86,-0.00,0.03,0.89,25351205
-1.29,-0.86,-0.01,0.04,0.89,25355148
-1.27,-0.85,-0.01,0.03,0.89,25359101
-1.26,-0.84,-0.01,0.03,0.89,25363054
-1.24,-0.84,-0.01,0.02,0.89,25367005
-1.23,-0.83,-0.01,0.01,0.89,25370964
-1.22,-0.82,-0.01,0.00,0.89,25374910
-1.22,-0.82,-0.01,-0.01,0.89,25378871
-1.23,-0.81,0.00,-0.03,0.89,25382816
-1.24,-0.81,0.01,-0.04,0.89,25386771
-1.25,-0.82,0.02,-0.05,0.90,25390726
-1.26,-0.82,0.03,-0.05,0.89,25394664
-1.27,-0.83,0.03,-0.06,0.90,25398613
-1.29,-0.84,0.03,-0.08,0.90,25402557
-1.31,-0.85,0.04,-0.08,0.90,25406503
-1.33,-0.85,0.03,-0.08,0.90,25410455
-1.35,-0.86,0.03,-0.07,0.90,25414400
-1.36,-0.87,0.03,-0.06,0.90,25418348
-1.38,-0.88,0.03,-0.06,0.90,25422290
-1.39,-0.88,0.03,-0.05,0.89,25426247
-1.39,-0.89,0.03,-0.04,0.90,25430195
-1.39,-0.89,0.03,-0.03,0.89,25434150
-1.39,-0.90,0.03,-0.02,0.89,25438105
-1.38,-0.90,0.02,-0.00,0.89,25442049
-1.37,-0.90,0.01,0.01,0.89,25446006
-1.36,-0.89,0.01,0.02,0.89,25449954
-1.34,-0.89,0.00,0.03,0.89,25453896
-1.32,-0.88,-0.00,0.04,0.89,25457846
-1.30,-0.88,-0.01,0.04,0.89,25461790
-1.28,-0.87,-0.01,0.03,0.89,25465746
-1.27,-0.86,-0.01,0.03,0.89,25469686
-1.25,-0.85,-0.01,0.03,0.89,25473638
-1.24,-0.84,-0.01,0.02,0.89,25477588
-1.23,-0.83,-0.01,0.01,0.89,25481535
-1.23,-0.83,-0.01,-0.01,0.89,25485494
-1.23,-0.82,-0.01,-0.03,0.89,25489442
-1.24,-0.82,-0.00,-0.04,0.89,25493388
-1.25,-0.81,0.01,-0.05,0.89,25497348
-1.26,-0.82,0.02,-0.05,0.89,25501293
-1.27,-0.82,0.03,-0.06,0.89,25505248
-1.29,-0.83,0.03,-0.07,0.89,25509187
-1.31,-0.84,0.04,-0.08,0.90,25513141
-1.33,-0.85,0.04,-0.08,0.90,25517091
-1.35,-0.86,0.04,-0.07,0.89,25521046
-1.37,-0.86,0.04,-0.06,0.89,25525003
-1.38,-0.87,0.03,-0.06,0.89,25528942
-1.39,-0.88,0.03,-0.05,0.90,25532895
-1.40,-0.88,0.03,-0.05,0.89,25536842
-1.40,-0.89,0.03,-0.03,0.89,25540781
-1.40,-0.89,0.03,-0.02,0.89,25544736
-1.39,-0.89,0.03,-0.00,0.89,25548679
-1.38,-0.89,0.02,0.01,0.89,25552637
-1.37,-0.89,0.01,0.02,0.89,25556574
-1.35,-0.89,0.00,0.03,0.89,25560521
-1.33,-0.88,-0.01,0.04,0.89,25564475
-1.31,-0.87,-0.01,0.04,0.89,25568420
-1.29,-0.86,-0.01,0.04,0.89,25572377
-1.27,-0.85,-0.01,0.03,0.89,25576320
-1.25,-0.85,-0.00,0.03,0.89,25580266
-1.24,-0.84,-0.01,0.02,0.89,25584228
-1.23,-0.83,-0.01,0.01,0.89,25588173
-1.23,-0.83,-0.01,-0.00,0.89,25592122
-1.23,-0.82,-0.01,-0.02,0.89,25596067
-1.23,-0.81,-0.00,-0.04,0.89,25600020
-1.24,-0.81,0.01,-0.04,0.89,25603977
-1.25,-0.82,0.02,-0.05,0.89,25607921
-1.27,-0.83,0.03,-0.06,0.89,25611881
-1.28,-0.84,0.04,-0.07,0.90,25615823
-1.30,-0.85,0.04,-0.08,0.90,25619767
-1.33,-0.86,0.04,-0.08,0.90,25623722
-1.34,-0.86,0.04,-0.08,0.89,25627664
-1.36,-0.87,0.03,-0.07,0.90,25631624
-1.37,-0.88,0.03,-0.06,0.89,25635567
-1.38,-0.88,0.03,-0.06,0.90,25639518
-1.39,-0.89,0.03,-0.05,0.89,25643469
-1.39,-0.89,0.03,-0.04,0.89,25647413
-1.39,-0.90,0.03,-0.02,0.89,25651373
-1.39,-0.90,0.02,-0.00,0.89,25655310
-1.38,-0.90,0.01,0.01,0.89,25659252
-1.36,-0.89,0.00,0.02,0.89,25663192
-1.34,-0.88,0.00,0.03,0.88,25666910
-1.33,-0.88,-0.00,0.04,0.89,25670861
-1.30,-0.87,-0.01,0.04,0.88,25674799
-1.29,-0.86,-0.01,0.04,0.88,25678750
-1.27,-0.85,-0.01,0.03,0.89,25682695
-1.25,-0.85,-0.01,0.03,0.88,25686642
-1.24,-0.84,-0.01,0.02,0.89,25690588
-1.23,-0.83,-0.01,0.01,0.88,25694534
-1.22,-0.82,-0.01,-0.00,0.89,25698489
-1.22,-0.82,-0.01,-0.02,0.89,25702439
-1.23,-0.81,0.00,-0.04,0.89,25706391
-1.24,-0.82,0.01,-0.04,0.89,25710351
-1.25,-0.82,0.02,-0.05,0.89,25714302
-1.26,-0.83,0.03,-0.05,0.89,25718259
-1.28,-0.83,0.03,-0.07,0.90,25722201
-1.30,-0.84,0.03,-0.08,0.90,25726149
-1.32,-0.85,0.04,-0.08,0.90,25730100
-1.34,-0.86,0.04,-0.08,0.89,25734050
-1.35,-0.86,0.03,-0.07,0.90,25737998
-1.36,-0.87,0.03,-0.06,0.89,25741938
-1.38,-0.88,0.03,-0.06,0.89,25745892
-1.38,-0.88,0.03,-0.05,0.89,25749851
-1.39,-0.88,0.03,-0.04,0.89,25753796
-1.39,-0.89,0.02,-0.02,0.89,25757756
-1.39,-0.89,0.02,-0.01,0.89,25761703
-1.38,-0.89,0.02,0.00,0.89,25765651
-1.36,-0.89,0.01,0.01,0.89,25769600
-1.35,-0.88,0.01,0.02,0.89,25773541
-1.33,-0.88,-0.00,0.04,0.88,25777502
-1.31,-0.87,-0.01,0.04,0.89,25781445
-1.29,-0.86,-0.01,0.04,0.89,25785406
-1.27,-0.85,-0.01,0.03,0.89,25789354
-1.26,-0.84,-0.01,0.03,0.89,25793304
-1.24,-0.83,-0.01,0.02,0.89,25797258
-1.23,-0.83,-0.01,0.02,0.89,25801200
-1.22,-0.82,-0.01,0.00,0.89,25805152
-1.22,-0.81,-0.01,-0.02,0.89,25809096
-1.23,-0.81,-0.00,-0.03,0.89,25813044
-1.24,-0.81,0.01,-0.04,0.89,25816998
-1.25,-0.81,0.02,-0.05,0.89,25820942
-1.26,-0.82,0.03,-0.05,0.89,25824902
-1.27,-0.83,0.03,-0.06,0.90,25828845
-1.29,-0.84,0.04,-0.08,0.90,25832792
-1.31,-0.84,0.04,-0.08,0.90,25836748
-1.33,-0.85,0.04,-0.08,0.90,25840697
-1.35,-0.86,0.03,-0.07,0.89,25844662
-1.36,-0.87,0.03,-0.06,0.90,25848599
-1.38,-0.87,0.03,-0.06,0.89,25852545
-1.39,-0.88,0.03,-0.05,0.90,25856507
-1.39,-0.88,0.03,-0.04,0.89,25860453
-1.39,-0.89,0.03,-0.02,0.89,25864414
-1.39,-0.90,0.03,-0.01,0.89,25868355
-1.38,-0.90,0.02,0.01,0.89,25872292
-1.36,-0.90,0.02,0.02,0.89,25876233
-1.35,-0.89,0.01,0.03,0.89,25880180
-1.33,-0.89,0.00,0.03,0.89,25884130
-1.31,-0.88,-0.00,0.04,0.89,25888069
-1.29,-0.88,-0.00,0.04,0.88,25892024
-1.27,-0.87,-0.01,0.03,0.89,25895969
-1.25,-0.86,-0.01,0.03,0.89,25899919
-1.24,-0.85,-0.01,0.02,0.89,25903874
-1.23,-0.84,-0.01,0.01,0.89,25907816
-1.22,-0.83,-0.01,-0.00,0.89,25911771
-1.22,-0.83,-0.01,-0.02,0.89,25915712
-1.23,-0.82,-0.00,-0.03,0.89,25919662
-1.24,-0.82,0.00,-0.04,0.89,25923615
-1.25,-0.82,0.02,-0.05,0.89,25927557
-1.26,-0.83,0.03,-0.05,0.89,25931515
-1.27,-0.83,0.03,-0.06,0.89,25935463
-1.29,-0.84,0.04,-0.07,0.90,25939413
-1.31,-0.85,0.04,-0.08,0.90,25943372
-1.33,-0.86,0.04,-0.08,0.90,25947321
-1.35,-0.87,0.03,-0.07,0.89,25951278
-1.36,-0.87,0.03,-0.06,0.90,25955219
-1.37,-0.88,0.02,-0.06,0.89,25959175
-1.38,-0.88,0.02,-0.06,0.90,25963130
-1.39,-0.88,0.02,-0.05,0.89,25967083
-1.40,-0.88,0.02,-0.03,0.89,25971036
-1.39,-0.88,0.02,-0.01,0.89,25974979
-1.39,-0.88,0.01,-0.00,0.89,25978927
-1.38,-0.88,0.00,0.01,0.89,25982875
-1.36,-0.87,-0.00,0.02,0.89,25986807
-1.34,-0.86,-0.00,0.04,0.89,25990759
-1.32,-0.86,-0.01,0.05,0.89,25994700
-1.29,-0.85,-0.01,0.05,0.89,25998645
-1.27,-0.84,-0.01,0.04,0.89,26002599
-1.26,-0.84,-0.01,0.03,0.89,26006547
-1.24,-0.83,-0.01,0.03,0.89,26010501
-1.23,-0.82,-0.01,0.02,0.89,26014442
-1.22,-0.81,-0.01,0.01,0.89,26018398
-1.21,-0.81,-0.01,-0.01,0.89,26022346
-1.22,-0.80,-0.01,-0.03,0.89,26026293
-1.23,-0.80,0.01,-0.04,0.89,26030244
-1.24,-0.80,0.01,-0.05,0.89,26034187
-1.25,-0.81,0.03,-0.05,0.89,26038140
-1.27,-0.82,0.03,-0.06,0.90,26042084
-1.29,-0.83,0.04,-0.08,0.90,26046026
-1.31,-0.84,0.04,-0.08,0.90,26049980
-1.33,-0.84,0.04,-0.08,0.90,26053922
-1.34,-0.85,0.04,-0.07,0.90,26057875
-1.36,-0.86,0.03,-0.06,0.90,26061815
-1.37,-0.87,0.03,-0.06,0.90,26065754
-1.38,-0.87,0.03,-0.05,0.90,26069701
-1.39,-0.88,0.03,-0.04,0.90,26073645
-1.39,-0.88,0.03,-0.03,0.89,26077607
-1.38,-0.88,0.02,-0.01,0.89,26081558
-1.38,-0.88,0.02,-0.00,0.89,26085503
-1.37,-0.88,0.01,0.01,0.89,26089463
-1.35,-0.88,0.01,0.01,0.89,26093407
-1.34,-0.87,-0.00,0.03,0.89,26097364
-1.31,-0.86,-0.01,0.04,0.89,26101305
-1.29,-0.85,-0.01,0.04,0.89,26105253
-1.28,-0.84,-0.02,0.04,0.89,26109210
-1.26,-0.83,-0.02,0.03,0.89,26113153
-1.24,-0.82,-0.01,0.03,0.89,26117109
-1.23,-0.81,-0.01,0.03,0.89,26121052
-1.22,-0.81,-0.01,0.01,0.89,26125001
-1.21,-0.80,-0.01,-0.00,0.89,26128947
-1.21,-0.80,-0.00,-0.02,0.89,26132883
-1.22,-0.79,0.01,-0.04,0.89,26136842
-1.23,-0.80,0.02,-0.05,0.89,26140783
-1.24,-0.80,0.03,-0.05,0.89,26144733
-1.26,-0.81,0.03,-0.06,0.90,26148685
-1.28,-0.82,0.04,-0.08,0.90,26152625
-1.30,-0.83,0.04,-0.09,0.90,26156573
-1.32,-0.84,0.04,-0.08,0.90,26160514
-1.34,-0.85,0.04,-0.08,0.90,26164475
-1.36,-0.85,0.03,-0.07,0.90,26168407
-1.37,-0.86,0.03,-0.06,0.90,26172350
-1.38,-0.87,0.03,-0.06,0.90,26176303
-1.39,-0.87,0.03,-0.04,0.90,26180247
-1.39,-0.88,0.03,-0.03,0.89,26184204
-1.39,-0.88,0.03,-0.01,0.90,26188144
-1.38,-0.89,0.03,-0.00,0.89,26192093
-1.37,-0.89,0.02,0.01,0.89,26196054
-1.36,-0.88,0.01,0.02,0.89,26199996
-1.34,-0.88,0.00,0.03,0.89,26203945
-1.32,-0.87,-0.00,0.04,0.89,26207885
-1.30,-0.86,-0.01,0.04,0.89,26211828
-1.28,-0.85,-0.01,0.04,0.89,26215778
-1.26,-0.84,-0.01,0.03,0.89,26219722
-1.25,-0.83,-0.01,0.02,0.89,26223680
-1.23,-0.82,-0.02,0.02,0.89,26227625
-1.22,-0.81,-0.01,0.01,0.89,26231572
-1.22,-0.81,-0.02,-0.01,0.89,26235525
-1.22,-0.80,-0.01,-0.03,0.89,26239472
-1.23,-0.79,-0.00,-0.04,0.89,26243435
-1.24,-0.80,0.01,-0.05,0.90,26247379
-1.25,-0.80,0.02,-0.05,0.89,26251327
-1.27,-0.81,0.03,-0.06,0.90,26255280
-1.28,-0.81,0.03,-0.07,0.90,26259223
-1.31,-0.82,0.04,-0.08,0.90,26263177
-1.33,-0.83,0.04,-0.08,0.90,26267121
-1.35,-0.84,0.04,-0.08,0.89,26271072
-1.36,-0.85,0.04,-0.07,0.90,26275009
-1.38,-0.86,0.04,-0.06,0.90,26278951
-1.39,-0.87,0.04,-0.06,0.90,26282903
-1.40,-0.88,0.04,-0.05,0.90,26286834
-1.40,-0.89,0.04,-0.03,0.90,26290783
-1.40,-0.89,0.04,-0.01,0.89,26294726
-1.39,-0.90,0.03,0.00,0.89,26298668
-1.38,-0.90,0.02,0.01,0.89,26302618
-1.36,-0.89,0.01,0.02,0.89,26306561
-1.34,-0.89,0.01,0.03,0.89,26310514
-1.32,-0.88,0.00,0.03,0.89,26314460
-1.31,-0.88,-0.00,0.04,0.89,26318410
-1.29,-0.87,-0.01,0.03,0.89,26322377
-1.27,-0.86,-0.02,0.03,0.89,26326322
-1.26,-0.85,-0.02,0.02,0.89,26330278
-1.24,-0.83,-0.02,0.02,0.89,26334224
-1.24,-0.82,-0.02,0.01,0.89,26338170
-1.23,-0.81,-0.02,-0.00,0.89,26342124
-1.23,-0.80,-0.02,-0.02,0.89,26346068
-1.23,-0.79,-0.01,-0.03,0.89,26350025
-1.24,-0.79,0.01,-0.04,0.89,26353972
-1.25,-0.80,0.02,-0.04,0.89,26357916
-1.26,-0.80,0.02,-0.05,0.89,26361867
-1.28,-0.81,0.03,-0.06,0.89,26365811
-1.30,-0.82,0.03,-0.08,0.90,26369765
-1.32,-0.82,0.04,-0.08,0.90,26373707
-1.34,-0.83,0.04,-0.08,0.89,26377661
-1.35,-0.84,0.04,-0.07,0.90,26381610
-1.37,-0.85,0.04,-0.07,0.89,26385550
-1.38,-0.86,0.04,-0.06,0.90,26389501
-1.39,-0.87,0.03,-0.06,0.89,26393449
-1.40,-0.87,0.03,-0.04,0.90,26397399
-1.40,-0.88,0.03,-0.02,0.89,26401345
-1.39,-0.88,0.03,-0.01,0.90,26405291
-1.38,-0.88,0.02,0.01,0.89,26409245
-1.37,-0.88,0.02,0.02,0.89,26413188
-1.35,-0.88,0.01,0.03,0.89,26417143
-1.33,-0.88,0.00,0.04,0.89,26421089
-1.30,-0.87,-0.00,0.05,0.89,26425031
-1.28,-0.86,-0.01,0.04,0.89,26428988
-1.26,-0.85,-0.02,0.04,0.89,26432936
-1.25,-0.84,-0.02,0.03,0.89,26436891
-1.23,-0.83,-0.02,0.02,0.89,26440834
-1.22,-0.82,-0.01,0.01,0.88,26444784
-1.22,-0.81,-0.01,-0.00,0.89,26448743
-1.22,-0.81,-0.01,-0.02,0.89,26452690
-1.23,-0.80,-0.00,-0.04,0.89,26456638
-1.24,-0.80,0.01,-0.05,0.89,26460584
-1.25,-0.80,0.02,-0.05,0.89,26464533
-1.26,-0.81,0.03,-0.06,0.89,26468493
-1.28,-0.82,0.03,-0.07,0.90,26472432
-1.30,-0.83,0.04,-0.08,0.89,26476394
-1.32,-0.84,0.04,-0.08,0.90,26480338
-1.34,-0.85,0.04,-0.07,0.89,26484291
-1.35,-0.86,0.04,-0.06,0.90,26488233
-1.36,-0.86,0.04,-0.06,0.89,26492189
-1.37,-0.87,0.03,-0.06,0.90,26496141
-1.38,-0.87,0.03,-0.05,0.89,26500092
-1.39,-0.88,0.03,-0.04,0.89,26504048
-1.39,-0.88,0.02,-0.02,0.89,26507998
-1.38,-0.88,0.02,-0.01,0.89,26511946
-1.37,-0.88,0.01,0.00,0.89,26515900
-1.36,-0.87,0.00,0.01,0.89,26519836
-1.35,-0.87,-0.00,0.02,0.89,26523788
-1.33,-0.86,-0.01,0.03,0.89,26527731
-1.31,-0.85,-0.01,0.04,0.89,26531677
-1.28,-0.84,-0.01,0.04,0.89,26535635
-1.27,-0.84,-0.01,0.03,0.89,26539580
-1.25,-0.83,-0.01,0.03,0.89,26543537
-1.24,-0.82,-0.00,0.02,0.89,26547480
-1.23,-0.82,-0.00,0.02,0.88,26551434
-1.22,-0.81,-0.00,0.00,0.89,26555389
-1.22,-0.81,-0.00,-0.02,0.89,26559339
-1.22,-0.80,-0.00,-0.03,0.89,26563286
-1.23,-0.80,0.01,-0.04,0.89,26567227
-1.24,-0.80,0.02,-0.05,0.89,26571177
-1.26,-0.81,0.02,-0.06,0.89,26575133
-1.27,-0.82,0.03,-0.07,0.90,26579075
-1.30,-0.82,0.03,-0.08,0.90,26583024
-1.32,-0.83,0.03,-0.09,0.90,26586957
-1.34,-0.84,0.03,-0.08,0.90,26590901
-1.36,-0.84,0.03,-0.07,0.90,26594853
-1.37,-0.84,0.02,-0.07,0.90,26598793
-1.38,-0.85,0.02,-0.06,0.90,26602754
-1.39,-0.85,0.03,-0.05,0.90,26606692
-1.40,-0.86,0.03,-0.04,0.89,26610633
-1.40,-0.86,0.03,-0.02,0.89,26614582
-1.39,-0.87,0.03,-0.01,0.89,26618522
-1.38,-0.87,0.02,0.01,0.89,26622477
-1.37,-0.87,0.01,0.02,0.89,26626425
-1.35,-0.87,0.01,0.03,0.89,26630381
-1.33,-0.86,-0.00,0.04,0.89,26634325
-1.31,-0.85,-0.01,0.04,0.89,26638275
-1.29,-0.85,-0.01,0.04,0.89,26642228
-1.27,-0.84,-0.01,0.03,0.89,26646176
-1.26,-0.83,-0.01,0.02,0.89,26650134
-1.25,-0.82,-0.01,0.02,0.89,26654076
-1.24,-0.81,-0.01,0.01,0.89,26658026
-1.23,-0.81,-0.01,-0.00,0.89,26661980
-1.23,-0.80,-0.01,-0.02,0.89,26665920
-1.23,-0.80,-0.00,-0.03,0.89,26669868
-1.24,-0.80,0.01,-0.04,0.90,26673806
-1.25,-0.80,0.02,-0.05,0.89,26677753
-1.27,-0.81,0.04,-0.05,0.90,26681708
-1.28,-0.82,0.04,-0.06,0.90,26685659
-1.30,-0.83,0.04,-0.08,0.90,26689609
-1.32,-0.84,0.04,-0.08,0.90,26693548
-1.34,-0.85,0.04,-0.08,0.90,26697503
-1.36,-0.86,0.03,-0.07,0.89,26701460
-1.37,-0.86,0.03,-0.06,0.90,26705404
-1.38,-0.87,0.03,-0.05,0.89,26709368
-1.39,-0.87,0.03,-0.05,0.90,26713302
-1.39,-0.88,0.03,-0.04,0.89,26717255
-1.40,-0.88,0.02,-0.03,0.89,26721200
-1.39,-0.88,0.02,-0.01,0.89,26725141
-1.38,-0.88,0.01,0.00,0.89,26729101
-1.37,-0.88,0.01,0.01,0.89,26733048
-1.35,-0.87,0.00,0.02,0.89,26737000
-1.33,-0.86,-0.00,0.03,0.89,26740946
-1.31,-0.86,-0.01,0.04,0.89,26744885
-1.29,-0.85,-0.01,0.04,0.89,26748842
-1.27,-0.84,-0.02,0.03,0.89,26752784
-1.26,-0.83,-0.02,0.03,0.89,26756746
-1.24,-0.82,-0.02,0.03,0.89,26760686
-1.23,-0.81,-0.01,0.02,0.89,26764633
-1.22,-0.80,-0.01,0.01,0.89,26768584
-1.22,-0.80,-0.00,-0.01,0.89,26772527
-1.22,-0.79,0.00,-0.03,0.89,26776485
-1.23,-0.80,0.02,-0.04,0.90,26780425
-1.24,-0.80,0.03,-0.05,0.90,26784369
-1.25,-0.81,0.04,-0.05,0.90,26788330
-1.27,-0.82,0.04,-0.07,0.90,26792269
-1.29,-0.83,0.04,-0.08,0.90,26796223
-1.31,-0.84,0.04,-0.09,0.90,26800165
-1.33,-0.85,0.04,-0.08,0.90,26804107
-1.35,-0.86,0.03,-0.07,0.89,26808065
-1.37,-0.86,0.03,-0.07,0.90,26812012
-1.38,-0.87,0.03,-0.06,0.89,26815964
-1.39,-0.87,0.03,-0.05,0.89,26819916
-1.39,-0.88,0.03,-0.04,0.89,26823866
-1.39,-0.88,0.03,-0.02,0.89,26827817
-1.39,-0.88,0.03,-0.01,0.89,26831760
-1.38,-0.89,0.02,0.01,0.89,26835717
-1.36,-0.88,0.01,0.02,0.89,26839661
-1.34,-0.88,0.01,0.03,0.89,26843604
-1.32,-0.87,-0.00,0.04,0.89,26847548
-1.30,-0.87,-0.01,0.04,0.89,26851490
-1.28,-0.86,-0.01,0.04,0.89,26855456
-1.26,-0.85,-0.01,0.04,0.89,26859399
-1.25,-0.84,-0.01,0.03,0.89,26863352
-1.23,-0.83,-0.01,0.02,0.89,26867298
-1.22,-0.82,-0.02,0.01,0.89,26871249
-1.22,-0.81,-0.02,-0.00,0.89,26875202
-1.22,-0.80,-0.02,-0.02,0.89,26879146
-1.22,-0.79,-0.01,-0.03,0.89,26883105
-1.23,-0.79,-0.00,-0.04,0.89,26887053
-1.24,-0.79,0.01,-0.05,0.89,26891009
-1.25,-0.80,0.03,-0.05,0.89,26894962
-1.26,-0.81,0.04,-0.06,0.90,26898898
-1.28,-0.82,0.04,-0.07,0.90,26902848
-1.30,-0.83,0.04,-0.08,0.90,26906786
-1.32,-0.84,0.04,-0.08,0.90,26910737
-1.34,-0.85,0.04,-0.07,0.90,26914684
-1.35,-0.86,0.04,-0.06,0.89,26918626
-1.37,-0.86,0.03,-0.06,0.90,26922573
-1.38,-0.87,0.03,-0.06,0.89,26926517
-1.39,-0.88,0.03,-0.05,0.90,26930469
-1.39,-0.88,0.04,-0.04,0.89,26934436
-1.39,-0.89,0.03,-0.02,0.90,26938379
-1.38,-0.89,0.03,0.00,0.89,26942332
-1.37,-0.89,0.01,0.01,0.89,26946276
-1.35,-0.89,0.01,0.03,0.89,26950216
-1.33,-0.88,-0.01,0.04,0.89,26954170
