datetime,assetID,timestamp,roll_angle,pitch_angle,accX,accY,accZ,temp
16:50:01,Sanding_WoodRoom,103175279,-87.56056213,0.620796382,0.056640625,-0.975830078,0.008056641,24.3500061
16:50:01,Sanding_WoodRoom,103280435,-87.55522156,0.636217177,0.096679688,-0.998779297,0.002197266,24.41000366
16:50:01,Sanding_WoodRoom,103385604,-87.54955292,0.624772072,0.071533203,-1.008544922,0.033447266,24.39001465
16:50:01,Sanding_WoodRoom,103490763,-87.5607605,0.635233223,-0.020751953,-0.995117188,0.016845703,24.39001465
16:50:01,Sanding_WoodRoom,103595936,-87.56385803,0.653832436,-0.029296875,-1.059326172,0.061279297,24.41000366
16:50:01,Sanding_WoodRoom,103701096,-87.53964233,0.637622356,0.110839844,-1.027099609,0.037841797,24.45001221
16:50:01,Sanding_WoodRoom,103806266,-87.52711487,0.658572614,-0.063476563,-0.989257813,0.021484375,24.39001465
16:50:01,Sanding_WoodRoom,103911439,-87.52698517,0.635938942,0.040771484,-0.976806641,0.00390625,24.3500061
16:50:01,Sanding_WoodRoom,104016593,-87.50099182,0.616464376,0.138183594,-0.986328125,0.012451172,24.3500061
16:50:01,Sanding_WoodRoom,104121756,-87.50966644,0.615755379,0.020996094,-0.983642578,0.027587891,24.39001465
16:50:02,Sanding_WoodRoom,104226929,-87.51370239,0.627521873,-0.018066406,-0.991210938,0.054931641,24.3500061
16:50:02,Sanding_WoodRoom,104332093,-87.53038788,0.661317766,-0.005371094,-1.036376953,0.040283203,24.39001465
16:50:02,Sanding_WoodRoom,104437252,-87.51443481,0.658355653,0.097900391,-1.043212891,0.033203125,24.39001465
16:50:02,Sanding_WoodRoom,104542421,-87.50534821,0.682482541,-0.048095703,-1.001953125,0.032714844,24.39001465
16:50:02,Sanding_WoodRoom,104647578,-87.51068878,0.671316266,0.013916016,-1.005615234,0.024414063,24.39001465
16:50:02,Sanding_WoodRoom,104752711,-87.46728516,0.622931659,0.180664063,-0.98828125,0,24.3500061
16:50:02,Sanding_WoodRoom,104857819,-87.47475433,0.624608874,-0.012695313,-0.981933594,0.032958984,24.39001465
16:50:02,Sanding_WoodRoom,104962984,-87.48409271,0.634518445,0.020751953,-0.9765625,0.0390625,24.3500061
16:50:02,Sanding_WoodRoom,105068115,-87.49654388,0.652400374,0.035400391,-1.029052734,0.038818359,24.3500061
16:50:03,Sanding_WoodRoom,105173269,-87.49549866,0.642953515,0.072509766,-1.041015625,0.029785156,24.3500061
16:50:03,Sanding_WoodRoom,105278424,-87.48413086,0.671067357,-0.067871094,-1.008300781,0.048828125,24.3500061
16:50:03,Sanding_WoodRoom,105383575,-87.48678589,0.653216541,0.036132813,-1.026855469,0.012207031,24.3500061
16:50:03,Sanding_WoodRoom,105488730,-87.45534515,0.613728762,0.124023438,-1.008789063,0.040527344,24.3500061
16:50:03,Sanding_WoodRoom,105593898,-87.45513916,0.622439504,-0.036865234,-0.968505859,0.024414063,24.39001465
16:50:03,Sanding_WoodRoom,105699069,-87.46417999,0.637771547,0.04296875,-0.968505859,0.001708984,24.3500061
16:50:03,Sanding_WoodRoom,105804214,-87.45804596,0.645422995,0.106933594,-1.011230469,-0.006835938,24.3500061
16:50:03,Sanding_WoodRoom,105909364,-87.45692444,0.6376791,0.077148438,-1.0234375,0.029296875,24.3500061
16:50:03,Sanding_WoodRoom,106014495,-87.45506287,0.661690354,-0.045166016,-0.997314453,0.047119141,24.3500061
16:50:03,Sanding_WoodRoom,106119665,-87.46366119,0.664430261,0.016357422,-1.047607422,0.031982422,24.3500061
16:50:04,Sanding_WoodRoom,106224823,-87.43395233,0.630779505,0.113769531,-1.023681641,0.065917969,24.3500061
16:50:04,Sanding_WoodRoom,106329983,-87.41696167,0.654081881,-0.090087891,-0.973876953,0.031494141,24.3500061
16:50:04,Sanding_WoodRoom,106435145,-87.39961243,0.648965657,0.104248047,-0.965820313,-0.020263672,24.3500061
16:50:04,Sanding_WoodRoom,106540317,-87.38108063,0.622064888,0.132568359,-0.999755859,0.001708984,24.39001465
16:50:04,Sanding_WoodRoom,106645481,-87.38956451,0.622083902,0.029785156,-1.004882813,0.037353516,24.32998657
16:50:04,Sanding_WoodRoom,106750638,-87.39213562,0.646136105,-0.024414063,-0.993408203,0.052246094,24.3500061
16:50:04,Sanding_WoodRoom,106855804,-87.40470886,0.648682594,0.022949219,-1.047851563,0.019775391,24.32998657
16:50:04,Sanding_WoodRoom,106960960,-87.39055634,0.638313115,0.080810547,-1.053710938,0.065917969,24.3500061
16:50:04,Sanding_WoodRoom,107066125,-87.37530518,0.66855824,-0.080322266,-0.991210938,0.029052734,24.3500061
16:50:05,Sanding_WoodRoom,107171286,-87.35523987,0.650667906,0.097167969,-0.978759766,-0.020019531,24.39001465
16:50:05,Sanding_WoodRoom,107276460,-87.32357788,0.60184449,0.164794922,-0.996582031,0.004394531,24.3500061
16:50:05,Sanding_WoodRoom,107381610,-87.33353424,0.603017986,0.002197266,-0.973388672,0.033935547,24.3500061
16:50:05,Sanding_WoodRoom,107486760,-87.34124756,0.626228571,-0.006591797,-0.983886719,0.046875,24.3500061
16:50:05,Sanding_WoodRoom,107591916,-87.35481262,0.632200778,0.042480469,-1.042724609,0.030029297,24.3500061
16:50:05,Sanding_WoodRoom,107697065,-87.35575867,0.633137465,0.026611328,-1.052490234,0.067382813,24.32998657
16:50:05,Sanding_WoodRoom,107802228,-87.34347534,0.676995695,-0.07421875,-1.001220703,0.020751953,24.32998657
16:50:05,Sanding_WoodRoom,107907369,-87.33185577,0.633935988,0.073730469,-0.995361328,0.004150391,24.41000366
16:50:05,Sanding_WoodRoom,108012532,-87.30561066,0.600316167,0.130126953,-1.014892578,0.038085938,24.3500061
16:50:05,Sanding_WoodRoom,108117688,-87.31241608,0.612502098,-0.018554688,-0.960693359,0.02734375,24.3500061
16:50:06,Sanding_WoodRoom,108222843,-87.32309723,0.620108545,0.006103516,-0.971679688,0.042236328,24.3500061
16:50:06,Sanding_WoodRoom,108328005,-87.33279419,0.622904301,0.061767578,-1.020996094,0.028320313,24.3500061
16:50:06,Sanding_WoodRoom,108433160,-87.32942963,0.629872262,0.043457031,-1.049072266,0.080810547,24.32998657
16:50:06,Sanding_WoodRoom,108538324,-87.32863617,0.665459096,-0.051269531,-1.005126953,-0.004150391,24.3500061
16:50:06,Sanding_WoodRoom,108643469,-87.32298279,0.644153297,0.030273438,-1.019042969,0.049804688,24.3500061
16:50:06,Sanding_WoodRoom,108748622,-87.29823303,0.604751647,0.102294922,-1.015136719,0.071777344,24.39001465
16:50:06,Sanding_WoodRoom,108853785,-87.29577637,0.6313743,-0.043945313,-0.949707031,0.024169922,24.3500061
16:50:06,Sanding_WoodRoom,108958942,-87.30181122,0.635183871,0.042724609,-0.967529297,0.020751953,24.3500061
16:50:06,Sanding_WoodRoom,109064108,-87.31093597,0.639738739,0.079589844,-0.994140625,0.014892578,24.3500061
16:50:07,Sanding_WoodRoom,109169262,-87.31064606,0.653600216,0.060058594,-1.014892578,0.053222656,24.39001465
16:50:07,Sanding_WoodRoom,109274422,-87.32400513,0.678967834,-0.013427734,-1.012695313,0.009033203,24.3500061
16:50:07,Sanding_WoodRoom,109379574,-87.32382202,0.675520778,-0.020751953,-1.046142578,0.053955078,24.39001465
16:50:07,Sanding_WoodRoom,109484739,-87.30201721,0.658648312,0.096923828,-1.047851563,0.060546875,24.39001465
16:50:07,Sanding_WoodRoom,109589908,-87.29603577,0.674781621,-0.036376953,-0.960205078,0.017333984,24.3500061
16:50:07,Sanding_WoodRoom,109695070,-87.29767609,0.674395442,0.044677734,-0.971191406,0.010009766,24.39001465
16:50:07,Sanding_WoodRoom,109800236,-87.28376007,0.664899111,0.130126953,-0.986816406,0.018554688,24.3500061
16:50:07,Sanding_WoodRoom,109905398,-87.2858963,0.665556729,0.062011719,-0.994384766,0.031494141,24.3500061
16:50:07,Sanding_WoodRoom,110010557,-87.30262756,0.681060553,-0.010498047,-1.009277344,0.012695313,24.3500061
